l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
4,3,0,2,3,0,6,-61,0,-0.00150612480128053,0.001398386150657986,0.00012030988074646524,1.2571230123921287e-05,6.354435333370883,1,61,6.354435333370883,60.813566553250396
4,3,0,2,3,0,4,-44,0,-0.00150612480128053,0.001398386150657986,0.00011424721523246285,6.508564609918836e-06,3.2917475975131456,1,44,3.2917475975131456,57.78124933603084
2,4,0,4,3,0,6,-64,0,-0.0016007680175258506,0.00150612480128053,0.00011470968729437697,2.0066471049056322e-05,9.532531284467348,1,64,9.532531284467348,54.49257419504533
1,4,0,4,-1,0,5,-25,0,-0.0012960421937048758,0.0010553705459852385,0.00023585760440545279,-4.814043314184391e-06,2.8238130895300766,1,25,2.8238130895300766,138.34894019643914
0,7,0,4,-37,0,4,4,0,-0.001837851339960868,0.00013515216681748258,0.0017201142970912078,1.7415123947822284e-05,7.210504782320388,1,37,7.210504782320388,711.4439512806064
5,4,0,2,4,0,7,-57,0,-0.0017666927178038535,0.0016007680175258506,0.00014782277574947796,-1.8101924528524885e-05,7.796777117375179,1,57,7.796777117375179,63.669540863418426
5,5,0,3,5,0,4,-44,0,-0.0019862555038104063,0.0018791792959005039,0.00011424721523246285,7.1710073225603535e-06,2.7492542674093,1,44,2.7492542674093,43.800630609714716
0,4,0,4,-29,0,4,-1,0,-0.0012318460189154454,0.00016932909432641483,0.0010553705459852385,-7.146378603791956e-06,4.408963213215646,1,29,4.408963213215646,651.1115849617605
3,2,0,6,-1,0,9,-99,0,-0.001257209295342265,0.0011309737734404898,0.00010899305479703958,-1.724246710473553e-05,10.41229342435937,1,99,10.41229342435937,65.81693565164883
6,4,0,3,4,0,7,-65,0,-0.0018116043345837844,0.0016697023644453982,0.00013058457964244512,-1.1317390495940976e-05,4.754659262666154,1,65,4.754659262666154,54.86115559452874
1,4,0,5,-1,0,6,-37,0,-0.0012960421937048758,0.0010910354688303623,0.00019395028459214615,-1.1056440282367378e-05,6.470675049686063,1,37,6.470675049686063,113.50753362867192
5,-1,0,6,-5,0,9,-49,0,-0.0010910354688303623,0.0008822153106829276,0.00021568896212169746,6.86880397426275e-06,4.767755169077585,1,49,4.767755169077585,149.71342224432132
5,5,0,2,-26,0,3,5,0,-0.0019862555038104063,0.00010397213464656947,0.0018791792959005039,-3.1040732633327676e-06,1.1956955046236617,1,26,1.1956955046236617,701.4953114823412
4,0,0,4,-1,0,6,-47,0,-0.0012082903080278123,0.0010553705459852385,0.00015455812114570486,1.6383591031308986e-06,1.025750202250716,1,47,1.025750202250716,96.76632866840747
5,5,0,3,5,0,8,-75,0,-0.0019862555038104063,0.0018791792959005039,0.0001284101572799355,2.1333949370033224e-05,8.118628075459863,1,75,8.118628075459863,48.86644184204057
1,6,0,5,3,0,6,-54,0,-0.0017098504656313984,0.001548847611724769,0.00013522128090015338,-2.578157300647593e-05,11.39853652264309,1,54,11.39853652264309,59.78396682041069
3,1,0,4,-1,0,7,-70,0,-0.0011691878228487144,0.0010553705459852385,0.00012107724047444094,7.259963610965021e-06,4.691752184815695,1,70,4.691752184815695,78.24613374289986
1,6,0,5,-45,0,6,2,0,-0.0017098504656313984,0.00013668032463660137,0.0015907002056791103,1.753006468431322e-05,7.750229440683528,1,45,7.750229440683528,702.9195603711058
0,6,0,5,-47,0,5,2,0,-0.0016373163861810895,0.00013108694593836476,0.0015071822094388772,9.527691961525465e-07,0.47690046701892674,1,47,0.47690046701892674,754.40708495298
3,2,0,2,1,0,5,-30,0,-0.001257209295342265,0.0010519899754354604,0.0002013690316449579,-3.850288261846588e-06,2.307536493366189,1,30,2.307536493366189,120.68353263591239
5,4,0,5,3,0,8,-45,0,-0.0017666927178038535,0.001548847611724769,0.00020934743566932687,-8.497670409757544e-06,3.6389167036390933,1,45,3.6389167036390933,89.64784967617359
1,4,0,6,-2,0,7,-53,0,-0.0012960421937048758,0.0011210385021110606,0.00015885342501683692,-1.6150266576978305e-05,9.372740725452564,1,53,9.372740725452564,92.18993056937494
4,1,0,6,-1,0,10,-86,0,-0.0012825574052606177,0.0011309737734404898,0.0001380387264623474,-1.3544905357780598e-05,7.937610220023604,1,86,7.937610220023604,80.89349604174798
5,-1,0,6,-5,0,11,-58,0,-0.0010910354688303623,0.0008822153106829276,0.0002211739454713874,1.2353787323952665e-05,8.479155300329227,1,58,8.479155300329227,151.80512236051013
1,7,0,4,-36,0,5,4,0,-0.0019182614902478053,0.00013871523589631954,0.0017666927178038535,-1.2853536547632232e-05,5.021076139413184,1,36,5.021076139413184,688.5925097048786
6,4,0,5,3,0,11,-45,0,-0.0018116043345837844,0.001548847611724769,0.00027935138627828074,1.659466341926547e-05,6.863161776314524,1,45,6.863161776314524,115.53315106247499
2,5,0,3,4,0,5,-54,0,-0.0018048401012071306,0.0016697023644453982,0.00011456080903676464,-2.0576927724967825e-05,8.52744606906744,1,54,8.52744606906744,47.47604355342678
6,-2,0,3,-1,0,9,-89,0,-0.0011210385021110606,0.0009939560760100293,0.00012095499993856565,-6.127426162465645e-06,4.084358502436832,1,89,4.084358502436832,80.62286543693675
2,5,0,4,4,0,6,-66,0,-0.0018048401012071306,0.0017201142970912078,0.00011143073375883975,2.6704929642916908e-05,11.053042511203936,1,66,11.053042511203936,46.1206457897109
6,2,0,4,3,0,8,-91,0,-0.0015907002056791103,0.00150612480128053,0.00010616212177811373,2.158671737953347e-05,10.129238893487031,1,91,10.129238893487031,
5,4,0,4,3,0,9,-43,0,-0.0017666927178038535,0.00150612480128053,0.00024297946447619038,-1.7588452047133255e-05,7.431382241591237,1,43,7.431382241591237,102.6624328117827
2,5,0,4,4,0,6,-68,0,-0.0018048401012071306,0.0017201142970912078,0.00010834756385379807,2.3621759737875187e-05,9.755861774077733,1,68,9.755861774077733,44.74788668189027
4,1,0,4,-32,0,6,-1,0,-0.0012825574052606177,0.00015411103153751212,0.0011309737734404898,2.52739971738419e-06,1.4676507074983707,1,32,1.4676507074983707,656.7514574975769
1,3,0,4,-47,0,5,-2,0,-0.0011616347408751621,0.00010735280104432215,0.0010518133842167875,-2.4685556140524242e-06,1.5816079966999435,1,47,1.5816079966999435,673.8987158293975
6,-1,0,3,-1,0,7,-61,0,-0.0011309737734404898,0.0009939560760100293,0.00013866014801865338,1.6424505881928921e-06,1.0804728936853216,1,61,1.0804728936853216,91.21634076810186
4,2,0,6,-2,0,10,-58,0,-0.0013269608486436745,0.0011210385021110606,0.00020260957767303056,-3.3127688595833114e-06,1.8569728423042244,1,58,1.8569728423042244,113.5727873266892
4,1,0,4,-30,0,6,-2,0,-0.0012825574052606177,0.00016535071382661997,0.0011210385021110606,3.831810677062952e-06,2.222146708589501,1,30,2.222146708589501,650.1129177340487
4,4,0,4,3,0,8,-49,0,-0.0017201142970912078,0.00150612480128053,0.00019380043101930276,-2.0189064791375057e-05,8.734861222343318,1,49,8.734861222343318,83.84835477401585
3,4,0,4,-47,0,5,3,0,-0.0016697023644453982,0.00010735280104432215,0.001548847611724769,-1.3501951676306951e-05,6.020416409071495,1,47,6.020416409071495,690.2329390147697
6,5,0,3,5,0,9,-81,0,-0.0020351783964062515,0.0018791792959005039,0.00013289821643271816,-2.3100884073029484e-05,8.437527169545003,1,81,8.437527169545003,48.54065579080109
6,5,0,5,4,0,11,-51,0,-0.0020351783964062515,0.0017666927178038535,0.0002488303528881054,-1.965532571429271e-05,7.1787235743282025,1,51,7.1787235743282025,90.88042316256119
5,-1,0,6,-4,0,11,-81,0,-0.0010910354688303623,0.0009321204830182334,0.0001603824684443604,1.4674826322314937e-06,0.9975791219534486,1,81,0.9975791219534486,109.01912473150762
3,1,0,5,-2,0,8,-84,0,-0.0011691878228487144,0.0010518133842167875,0.00011480892342122573,-2.5655152107013045e-06,1.6262773235111498,1,84,1.6262773235111498,72.77512048361791
6,4,0,1,6,0,7,-70,0,-0.0018116043345837844,0.0017098504656313984,0.00012107724047444094,1.9323371522055e-05,7.911127843429539,1,70,7.911127843429539,49.56989261148671
4,3,0,3,2,0,7,-34,0,-0.00150612480128053,0.001257209295342265,0.0002403574439602786,-8.558061977986418e-06,4.211704374085356,1,34,4.211704374085356,118.28782036778773
4,5,0,5,4,0,7,-54,0,-0.0019351014156810539,0.0017666927178038535,0.00015571037442054544,-1.2698323456654913e-05,4.860123184773609,1,54,4.860123184773609,59.596181825501134
4,5,0,4,4,0,8,-49,0,-0.0019351014156810539,0.0017201142970912078,0.00019380043101930276,-2.118668757054333e-05,8.09101620484427,1,49,8.09101620484427,74.01074002126039
5,3,0,4,1,0,7,-30,0,-0.001548847611724769,0.0012825574052606177,0.0002709142353650383,4.6240289008870564e-06,2.215584932701593,1,30,2.215584932701593,129.80747108847248
6,5,0,3,5,0,9,-80,0,-0.0020351783964062515,0.0018791792959005039,0.0001342621239556345,-2.1736976550112974e-05,7.885049907301728,1,80,7.885049907301728,48.703340976156895
5,2,0,3,2,0,6,-28,0,-0.0015071822094388772,0.001257209295342265,0.00024985435041411915,-1.185636824931665e-07,0.058052195629527445,2,28,0.058052195629527445,122.33588064848013
3,1,0,3,0,0,6,-55,0,-0.0011691878228487144,0.0010392276866836483,0.0001333270113251712,3.3668751601050647e-06,2.124976011307303,1,55,2.124976011307303,84.1482544090229
1,4,0,2,1,0,3,-15,0,-0.0012960421937048758,0.0010519899754354604,0.00024286930329206426,-1.1829149773510093e-06,0.6737469554872976,1,15,0.6737469554872976,138.32985193895735
2,6,0,2,5,0,4,-24,0,-0.0020022479995732987,0.0018048401012071306,0.00020335786984651078,5.94997148034267e-06,2.190700006344709,1,24,2.190700006344709,74.87365077840366
0,8,0,6,-33,0,6,4,0,-0.002045386024107556,0.00021653410473498641,0.0018116043345837844,-1.7247584788785287e-05,6.199720205298927,1,33,6.199720205298927,650.3377189715245
4,1,0,5,-1,0,9,-52,0,-0.0012825574052606177,0.0010910354688303623,0.00020405592935044583,1.2533992920190414e-05,7.184971946470788,1,52,7.184971946470788,116.97278964712326
4,2,0,6,-1,0,8,-48,0,-0.0013269608486436745,0.0011309737734404898,0.0001969726271281592,9.855519249744784e-07,0.5460441313276585,1,48,0.5460441313276585,109.13247590626834
4,4,0,6,-52,0,6,2,0,-0.0017201142970912078,0.0001408449935148273,0.0015907002056791103,1.1430902102729746e-05,4.895149831090659,1,52,4.895149831090659,680.4111978018112
3,2,0,1,2,0,2,-12,0,-0.001257209295342265,0.0010450091125652884,0.0002127844953033229,5.843125263462531e-07,0.34241576080752173,1,12,0.34241576080752173,124.69485345854831
6,4,0,2,4,0,8,-49,0,-0.0018116043345837844,0.0016007680175258506,0.00019380043101930276,-1.7035886038631017e-05,6.916809720502302,1,49,6.916809720502302,78.68570493952438
3,5,0,4,4,0,5,-41,0,-0.0018791792959005039,0.0017201142970912078,0.00014892361035738586,-1.0141388451910148e-05,3.9758017411144415,1,41,3.9758017411144415,58.38359823545941
3,2,0,6,-2,0,9,-97,0,-0.001257209295342265,0.0011210385021110606,0.00011132642628553702,-2.4844366945667423e-05,14.504477301017113,1,97,14.504477301017113,64.99358758793774
4,2,0,3,-5,0,5,-6,0,-0.0013269608486436745,0.0005990072542816217,0.0007277786317390611,-1.7496262299165552e-07,-0.0967644540962549,2,6,0.0967644540962549,402.50367692771795
4,5,0,6,-54,0,6,4,0,-0.0019351014156810539,0.00013522128090015338,0.0018116043345837844,1.172419980288394e-05,4.448896999065059,1,54,4.448896999065059,685.4955829982533
1,7,0,2,5,0,3,-31,0,-0.0019182614902478053,0.0018048401012071306,0.00012407818212901758,1.0656793088342775e-05,4.072530067138835,1,31,4.072530067138835,47.41690330262328
4,4,0,6,-66,0,6,2,0,-0.0017201142970912078,0.00011143073375883975,0.0015907002056791103,-1.7983357653257766e-05,7.649488993956917,1,66,7.649488993956917,676.31164443957
6,4,0,4,4,0,8,-86,0,-0.0018116043345837844,0.0017201142970912078,0.00011201004217315147,2.0520004680574938e-05,8.287121942290877,1,86,8.287121942290877,45.23584842180355
0,7,0,5,-20,0,5,3,0,-0.001837851339960868,0.0002934521062438093,0.001548847611724769,4.448378007710415e-06,1.7975426326825623,1,20,1.7975426326825623,622.6698042587717
3,1,0,3,0,0,6,-58,0,-0.0011691878228487144,0.0010392276866836483,0.0001264998750183624,-3.4602611467037057e-06,2.158753583986575,1,58,2.158753583986575,78.91948072263725
0,6,0,4,-34,0,4,3,0,-0.0016373163861810895,0.00014628068298680986,0.00150612480128053,1.5089098086250308e-05,6.723636966226897,1,34,6.723636966226897,670.9355401433947
2,6,0,6,4,0,8,-57,0,-0.0020022479995732987,0.0018116043345837844,0.00016713714472315895,-2.3506520266355566e-05,8.556788155019339,1,57,8.556788155019339,60.840869505140155
6,-2,0,3,-1,0,9,-81,0,-0.0011210385021110606,0.0009939560760100293,0.00013289821643271816,5.815790331686757e-06,3.7808951723255015,1,81,3.7808951723255015,86.3979667448276
2,5,0,4,4,0,6,-67,0,-0.0018048401012071306,0.0017201142970912078,0.00010963936035165052,2.4913556235727722e-05,10.060096167618383,1,67,10.060096167618383,44.27238207917845
2,4,0,4,-48,0,4,3,0,-0.0016007680175258506,0.00010513934243711825,0.00150612480128053,1.049612619179771e-05,4.781921048149701,1,48,4.781921048149701,685.7787813310031
4,5,0,4,-23,0,4,4,0,-0.0019351014156810539,0.00021219957477387836,0.0017201142970912078,-2.7875438159677066e-06,1.0780642258601887,1,23,1.0780642258601887,639.5389616019335
4,0,0,1,2,0,5,-37,0,-0.0012082903080278123,0.0010450091125652884,0.00016478564411989834,1.5044486573745353e-06,0.9067768468584806,1,37,0.9067768468584806,99.32130596752765
4,3,0,4,2,0,8,-52,0,-0.00150612480128053,0.0013269608486436745,0.00018322551325368366,4.061560616828216e-06,1.971297654499399,1,52,1.971297654499399,88.92936370785493
6,-2,0,6,-3,0,8,-89,0,-0.0011210385021110606,0.001012448037902089,0.00010833496222403164,-2.555019849399473e-07,0.16568429539816817,1,89,0.16568429539816817,69.25994369119312
1,4,0,6,-2,0,7,-45,0,-0.0012960421937048758,0.0011210385021110606,0.00018539074494847813,1.0387053354662858e-05,5.824815240969406,1,45,5.824815240969406,103.96276969467927
6,2,0,1,5,0,7,-78,0,-0.0015907002056791103,0.0015032438859202853,0.0001091385742886571,2.1682254529832188e-05,9.897219581722545,1,78,9.897219581722545,49.81808218282263
2,4,0,4,-47,0,4,3,0,-0.0016007680175258506,0.00010735280104432215,0.00150612480128053,1.2709584799001613e-05,5.762315763169566,1,47,5.762315763169566,682.583722012369
4,4,0,4,-43,0,6,2,0,-0.0017201142970912078,0.00011729379820181673,0.0015907002056791103,-1.212029321028072e-05,5.120256358623557,1,43,5.120256358623557,671.3052040863851
2,7,0,4,-45,0,4,5,0,-0.0020529873759919655,0.00011194207503494795,0.0019351014156810539,-5.943885275963654e-06,2.099262759019963,1,45,2.099262759019963,679.2746375628635
1,3,0,4,-1,0,5,-55,0,-0.0011616347408751621,0.0010553705459852385,0.00011292612699266096,6.661932102737262e-06,4.153202308791381,1,55,4.153202308791381,70.40075330856612
1,4,0,6,-1,0,7,-54,0,-0.0012960421937048758,0.0011309737734404898,0.00015571037442054544,-9.358045843840552e-06,5.228268500869951,1,54,5.228268500869951,86.99419142705008
4,4,0,5,-34,0,5,3,0,-0.0017201142970912078,0.00017823810034729774,0.001548847611724769,6.971414980859068e-06,2.9501554067379643,1,34,2.9501554067379643,654.0675150294006
6,2,0,2,3,0,8,-46,0,-0.0015907002056791103,0.001398386150657986,0.0002055080585508004,1.3194003529676127e-05,6.00190848544128,1,46,6.00190848544128,93.48493467700949
0,6,0,4,-45,0,4,3,0,-0.0016373163861810895,0.00011194207503494795,0.00150612480128053,-1.9249509865611582e-05,8.49965253078934,1,45,8.49965253078934,664.9178857551557
1,7,0,5,-47,0,6,4,0,-0.0019182614902478053,0.00013108694593836476,0.0018116043345837844,2.442979027434387e-05,9.201624070143977,1,47,9.201624070143977,681.9062829671698
4,1,0,3,1,0,7,-71,0,-0.0012825574052606177,0.0011691878228487144,0.00011965594346706559,6.286361055162209e-06,3.5390664205372997,1,71,3.5390664205372997,67.36331262117628
5,3,0,0,5,0,5,-51,0,-0.001548847611724769,0.0014376844518621038,0.00012109277518300595,9.929615320340571e-06,4.630104512375664,1,51,4.630104512375664,56.4646446828918
4,5,0,0,7,0,4,-46,0,-0.0019351014156810539,0.001837851339960868,0.00011001616526947783,1.276608954929202e-05,4.765903914735069,1,46,4.765903914735069,41.071815285811695
5,-1,0,5,-4,0,10,-47,0,-0.0010910354688303623,0.0008558216031024513,0.0002454170812530234,1.0203215525112375e-05,6.745766053248311,1,47,6.745766053248311,162.2553405127903
4,0,0,5,-1,0,9,-97,0,-0.0012082903080278123,0.0010910354688303623,0.00011132642628553702,-5.928412911913091e-06,3.5386564678201196,1,97,3.5386564678201196,66.445376780579
4,1,0,6,-2,0,10,-84,0,-0.0012825574052606177,0.0011210385021110606,0.00014151871929207903,-2.0000183857478123e-05,11.246724988422386,1,84,11.246724988422386,79.58032812146746
5,5,0,0,7,0,5,-39,0,-0.0019862555038104063,0.001837851339960868,0.00015666114801733292,8.256984167794457e-06,2.998600315603258,1,39,2.998600315603258,56.892947624155845
3,2,0,5,-1,0,8,-53,0,-0.001257209295342265,0.0010910354688303623,0.0001794699219275275,1.3296095415624935e-05,7.614225356863166,1,53,7.614225356863166,102.77636944908294
6,-1,0,3,-1,0,9,-76,0,-0.0011309737734404898,0.0009939560760100293,0.00014116739722521386,4.1496997947533445e-06,2.6412589604985395,1,76,2.6412589604985395,89.85196624832199
5,-1,0,5,-29,0,6,-5,0,-0.0010910354688303623,0.00020642527238148468,0.0008822153106829276,-2.3948857659499174e-06,1.5800790892240095,1,29,1.5800790892240095,582.0599559436436
5,4,0,3,-21,0,6,2,0,-0.0017666927178038535,0.00017945304255902246,0.0015907002056791103,3.460530434279234e-06,1.4520361946156375,1,21,1.4520361946156375,659.1791672443235
0,6,0,5,-54,0,5,3,0,-0.0016373163861810895,0.00011456080903676464,0.001548847611724769,2.6092034580444106e-05,11.460693147873032,1,54,11.460693147873032,680.215517383344
2,5,0,3,4,0,5,-56,0,-0.0018048401012071306,0.0016697023644453982,0.00011094529679619612,-2.4192439965536362e-05,9.64187037756192,1,56,9.64187037756192,44.21712593969937
6,4,0,1,6,0,7,-71,0,-0.0018116043345837844,0.0017098504656313984,0.00011965594346706559,1.790207451467956e-05,7.112436015948857,1,71,7.112436015948857,47.53891427510147
4,4,0,2,4,0,6,-53,0,-0.0017201142970912078,0.0016007680175258506,0.00013801223548008578,1.8665955914728624e-05,7.804721316969493,1,53,7.804721316969493,57.706502414821635
4,4,0,5,3,0,9,-55,0,-0.0017201142970912078,0.001548847611724769,0.00019349002889075754,2.2223343524318834e-05,9.285921330679685,1,55,9.285921330679685,80.84891358724276
2,2,0,4,-32,0,4,-1,0,-0.00120515078399613,0.00015411103153751212,0.0010553705459852385,4.330793526620587e-06,2.58114141484639,1,32,2.58114141484639,628.9980311961672
3,2,0,5,-47,0,6,-1,0,-0.001257209295342265,0.00013108694593836476,0.0011309737734404898,4.851424036589639e-06,2.7716510515188544,1,47,2.7716510515188544,646.1327863206845
6,4,0,2,4,0,8,-48,0,-0.0018116043345837844,0.0016007680175258506,0.0001969726271281592,-1.3863689929774579e-05,5.503821068504603,1,48,5.503821068504603,78.19722594099184
4,2,0,2,2,0,6,-59,0,-0.0013269608486436745,0.00120515078399613,0.00012453811043828544,2.7280457907410093e-06,1.4734715987741127,1,59,1.4734715987741127,67.26545216815731
0,7,0,6,-27,0,6,2,0,-0.001837851339960868,0.000260230013738253,0.0015907002056791103,1.3078879456495393e-05,5.1033432350957675,1,27,5.1033432350957675,620.1385495646404
5,5,0,6,4,0,7,-51,0,-0.0019862555038104063,0.0018116043345837844,0.00016451024374080313,-1.0140925485818686e-05,3.6560183997255042,1,51,3.6560183997255042,59.30942646986185
2,7,0,4,5,0,6,-56,0,-0.0020529873759919655,0.0019351014156810539,0.00013095202453033104,1.3066064219419225e-05,4.552874805303031,1,56,4.552874805303031,45.63027940998085
1,7,0,6,4,0,7,-64,0,-0.0019182614902478053,0.0018116043345837844,0.0001322223153888302,2.5565159724809296e-05,9.537108326585887,1,64,9.537108326585887,49.32566605363242
2,3,0,1,4,0,3,-36,0,-0.001398386150657986,0.0012960421937048758,0.00010782054378620745,5.476586833097225e-06,2.8024821808299096,1,36,2.8024821808299096,55.173990999931306
3,2,0,6,-1,0,9,-101,0,-0.001257209295342265,0.0011309737734404898,0.00010703942919627488,-1.9196092705500364e-05,10.915855178590935,1,101,10.915855178590935,60.86654638948336
4,4,0,6,-64,0,6,2,0,-0.0017201142970912078,0.00011470968729437697,0.0015907002056791103,-1.4704404117720556e-05,6.116972788047979,1,64,6.116972788047979,661.2622432242249
4,4,0,6,-65,0,6,2,0,-0.0017201142970912078,0.0001133014389222903,0.0015907002056791103,-1.6112652489807177e-05,6.694220355893797,1,65,6.694220355893797,660.4931430096123
5,5,0,6,4,0,9,-67,0,-0.0019862555038104063,0.0018116043345837844,0.00015959497078025134,-1.5056198446370718e-05,5.412593672250301,1,67,5.412593672250301,57.373226298974785
6,4,0,1,6,0,7,-69,0,-0.0018116043345837844,0.0017098504656313984,0.00012302556525729954,2.127169630491369e-05,8.387310485296018,1,69,8.387310485296018,48.50828635176932
4,4,0,2,-20,0,6,2,0,-0.0017201142970912078,0.00013456555912151255,0.0015907002056791103,5.151467709414931e-06,2.1617544931523867,1,20,2.1617544931523867,663.7450893401416
5,4,0,6,2,0,9,-67,0,-0.0017666927178038535,0.0015907002056791103,0.00015959497078025134,-1.639754134449183e-05,6.623108004016358,1,67,6.623108004016358,64.461778527535
4,0,0,4,-1,0,6,-48,0,-0.0012082903080278123,0.0010553705459852385,0.0001515064539046481,-1.4133081379257874e-06,0.8322925938812329,1,48,0.8322925938812329,89.22164962246967
6,5,0,4,-47,0,4,5,0,-0.0020351783964062515,0.00010735280104432215,0.0019351014156810539,7.275820319124424e-06,2.544356606015569,1,47,2.544356606015569,673.9449598082829
3,4,0,5,3,0,6,-55,0,-0.0016697023644453982,0.001548847611724769,0.0001333270113251712,1.2472258604541995e-05,5.315365440812215,1,55,5.315365440812215,56.820645301301376
3,4,0,4,3,0,7,-46,0,-0.0016697023644453982,0.00150612480128053,0.00018209686224615436,1.851929908128604e-05,7.885491537331958,1,46,7.885491537331958,77.53658810636497
6,4,0,4,-22,0,6,2,0,-0.0018116043345837844,0.00021840433395576214,0.0015907002056791103,-2.4997949489120267e-06,1.0395122191155521,1,22,1.0395122191155521,646.0165325269807
6,4,0,3,4,0,7,-66,0,-0.0018116043345837844,0.0016697023644453982,0.00012840892375229473,-1.349304638609142e-05,5.297093761533792,1,66,5.297093761533792,50.41070851900971
6,5,0,3,5,0,7,-51,0,-0.0020351783964062515,0.0018791792959005039,0.00016451024374080313,8.511143235055436e-06,2.968124427495039,1,51,2.968124427495039,57.370303302428965
4,5,0,2,5,0,4,-41,0,-0.0019351014156810539,0.0018048401012071306,0.00012206044959027472,-8.200864883648514e-06,3.015635047743593,1,41,3.015635047743593,44.88426215504766
5,4,0,3,4,0,6,-67,0,-0.0017666927178038535,0.0016697023644453982,0.00010963936035165052,1.2649006993195296e-05,5.086624050833962,1,67,5.086624050833962,44.08995521328812
4,1,0,6,-1,0,10,-73,0,-0.0012825574052606177,0.0011309737734404898,0.00016194122117182364,1.0357589351695602e-05,5.723108794344671,1,73,5.723108794344671,89.48094909671283
4,4,0,3,3,0,7,-33,0,-0.0017201142970912078,0.0014614673184444634,0.0002484238782261334,-1.0223100420611022e-05,4.2231604293625535,1,33,4.2231604293625535,102.62384687828703
3,5,0,2,1,0,5,-5,0,-0.0018791792959005039,0.0010519899754354604,0.0008294513340561287,2.2620135910853423e-06,0.9024185316981502,1,5,0.9024185316981502,330.90527975539254
6,5,0,2,3,0,4,-6,0,-0.0020351783964062515,0.001398386150657986,0.0006414855809209665,4.69333517270085e-06,1.6313107960230064,1,6,1.6313107960230064,222.96774342951184
1,7,0,5,4,0,6,-58,0,-0.0019182614902478053,0.0017666927178038535,0.0001264998750183624,-2.5068897425589405e-05,9.236537214430356,1,58,9.236537214430356,46.60838407313659
6,4,0,3,4,0,9,-65,0,-0.0018116043345837844,0.0016697023644453982,0.00016478295580031442,2.288098566192824e-05,8.924888714948523,1,65,8.924888714948523,64.2747443210223
5,3,0,4,1,0,7,-31,0,-0.001548847611724769,0.0012825574052606177,0.0002611802765865231,-5.109929877628126e-06,2.33611145677807,1,31,2.33611145677807,119.40403311806377
2,5,0,6,2,0,8,-40,0,-0.0018048401012071306,0.0015907002056791103,0.00023356371757417656,1.9423822046156156e-05,7.596674856794883,1,40,7.596674856794883,91.34698702813087
2,6,0,3,-30,0,3,5,0,-0.0020022479995732987,0.0001286609350278245,0.0018791792959005039,5.592231355029762e-06,1.9708931111210315,1,30,1.9708931111210315,655.773943431172
6,-1,0,4,-2,0,10,-66,0,-0.0011309737734404898,0.0009543833025544501,0.00017859356381112735,2.003092925087534e-06,1.2479934742631351,1,66,1.2479934742631351,111.26918493926215
5,4,0,6,2,0,11,-64,0,-0.0017666927178038535,0.0015907002056791103,0.00020118147126634182,2.51889591415986e-05,10.048903473348668,1,64,10.048903473348668,80.25949606308599
4,5,0,6,-68,0,6,4,0,-0.0019351014156810539,0.00010834756385379807,0.0018116043345837844,-1.514951724347147e-05,5.516710710085626,1,68,5.516710710085626,658.5800371346285
4,0,0,4,-1,0,8,-64,0,-0.0012082903080278123,0.0010553705459852385,0.00014963322457344722,-3.2865374691266273e-06,1.9142968705061754,1,64,1.9142968705061754,87.15623568772438
6,5,0,3,-25,0,3,5,0,-0.0020351783964062515,0.0001513295028059405,0.0018791792959005039,-4.6695976998072965e-06,1.6156520443251179,1,25,1.6156520443251179,641.0723793535791
5,-1,0,4,-2,0,9,-77,0,-0.0010910354688303623,0.0009543833025544501,0.00013946376501766861,2.8115987417563944e-06,1.8117982093558163,1,77,1.8117982093558163,89.8703714294974
3,3,0,4,1,0,7,-51,0,-0.0014614673184444634,0.0012825574052606177,0.00016451024374080313,-1.4399669443042459e-05,6.919029053044049,1,51,6.919029053044049,79.04703348007118
2,6,0,3,-33,0,3,5,0,-0.0020022479995732987,0.00011732104915815255,0.0018791792959005039,-5.747654514642094e-06,2.0160905509883205,1,33,2.0160905509883205,653.0139324370115
5,4,0,5,3,0,10,-61,0,-0.0017666927178038535,0.001548847611724769,0.000192961000476168,-2.488410560291636e-05,9.886384327282695,1,61,9.886384327282695,76.6628558007836
4,1,0,5,-32,0,5,-1,0,-0.0012825574052606177,0.00018788342892524863,0.0010910354688303623,-3.6385075050068046e-06,1.9903367797104374,1,32,1.9903367797104374,596.8181579002716
3,2,0,3,-30,0,6,-2,0,-0.001257209295342265,0.0001286609350278245,0.0011210385021110606,-7.509858203379833e-06,4.189179759825679,1,30,4.189179759825679,625.3421168309625
6,2,0,3,3,0,7,-73,0,-0.0015907002056791103,0.0014614673184444634,0.00011622023727642714,-1.3012649958219586e-05,5.741273370990644,1,73,5.741273370990644,51.277177209438065
0,7,0,3,-24,0,3,4,0,-0.001837851339960868,0.00015869942884795936,0.0016697023644453982,-9.449546667510437e-06,3.618637474062573,1,24,3.618637474062573,637.6740930112344
6,-1,0,6,-5,0,12,-54,0,-0.0011309737734404898,0.0008822153106829276,0.00025532622580404685,6.567763046484579e-06,4.0709305679020975,1,54,4.0709305679020975,158.26017329421987
6,2,0,0,5,0,6,-45,0,-0.0015907002056791103,0.0014376844518621038,0.00016116491013727394,8.149156320267541e-06,3.599364498166443,1,45,3.599364498166443,71.18421002358947
