l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a
1,4,0,1,1,-1,-0.0018277334323597474,0.0009131352869099153,0.0009336920793671901,1.9093933917358136e-05,0.010446782654025412
1,5,0,1,1,1,-0.0021355630032292776,0.0009131352869099153,0.0011896746059310924,-3.275311038827009e-05,0.015336990919370063
1,6,0,1,1,3,-0.0024351438877387426,0.0009131352869099153,0.0015230431942285095,1.0345933996822737e-06,0.0004248592474931696
1,2,0,2,1,-20,-0.001266013124731204,0.0011798492991962658,8.329404929692562e-05,-2.8697762380126314e-06,0.0022667823752790346
1,2,0,2,1,-19,-0.001266013124731204,0.0011798492991962658,8.62472984424858e-05,8.347290754765445e-08,6.593368261121081e-05
1,2,0,2,1,-18,-0.001266013124731204,0.0011798492991962658,9.075222900862486e-05,4.588403473686784e-06,0.0036242937644591793
1,2,0,2,1,-17,-0.001266013124731204,0.0011798492991962658,9.637078666242296e-05,1.0206961127484909e-05,0.00806228697641031
1,2,0,2,1,-16,-0.001266013124731204,0.0011798492991962658,0.00010286879142367699,1.6704965888738764e-05,0.013194938948429552
1,2,0,2,1,-15,-0.001266013124731204,0.0011798492991962658,0.0001102404381954564,2.4076612660518283e-05,0.01901766434343258
1,2,0,2,1,-14,-0.001266013124731204,0.0011798492991962658,0.00011810698941222229,3.194316387728413e-05,0.025231305468548126
1,2,0,2,1,-13,-0.001266013124731204,0.0011798492991962658,0.0001243191500038868,3.8155324468948674e-05,0.030138174497242827
1,3,0,2,1,-4,-0.0015230431942285095,0.0011798492991962658,0.000358575525609798,1.5381630577554223e-05,0.010099274029680897
1,4,0,2,1,-2,-0.0018277334323597474,0.0011798492991962658,0.0006663994096897862,1.8515276526304657e-05,0.010130184302860829
1,5,0,2,1,-1,-0.0021355630032292776,0.0011798492991962658,0.0009336920793671901,-2.202162466582178e-05,0.010311859042567194
1,6,0,2,1,2,-0.0024351438877387426,0.0011798492991962658,0.001266013124731204,1.0718536188726938e-05,0.004401602813984062
1,3,0,3,1,-20,-0.0015230431942285095,0.0014621775855854066,8.329404929692562e-05,2.2428440653822577e-05,0.014726069975437302
1,3,0,3,1,-19,-0.0015230431942285095,0.0014621775855854066,8.62472984424858e-05,2.5381689799382863e-05,0.016665114880238075
1,3,0,3,1,-18,-0.0015230431942285095,0.0014621775855854066,9.075222900862486e-05,2.9886620365521992e-05,0.019622963077328165
1,3,0,3,1,-17,-0.0015230431942285095,0.0014621775855854066,9.637078666242296e-05,3.550517801932012e-05,0.02331199676664791
1,4,0,3,1,-4,-0.0018277334323597474,0.0014621775855854066,0.000358575525609798,-6.9803211645428406e-06,0.0038191133569903013
1,5,0,3,1,-2,-0.0021355630032292776,0.0014621775855854066,0.0006663994096897862,-6.986007954084498e-06,0.0032712722329056327
1,4,0,4,1,-20,-0.0018277334323597474,0.0017464866116996469,8.329404929692562e-05,2.047228636825214e-06,0.0011200914753646985
1,4,0,4,1,-19,-0.0018277334323597474,0.0017464866116996469,8.62472984424858e-05,5.000477782385283e-06,0.002735890088703621
1,4,0,4,1,-18,-0.0018277334323597474,0.0017464866116996469,9.075222900862486e-05,9.505408348524412e-06,0.00520065354183087
1,4,0,4,1,-17,-0.0018277334323597474,0.0017464866116996469,9.637078666242296e-05,1.5123966002322537e-05,0.008274711035293756
1,4,0,4,1,-16,-0.0018277334323597474,0.0017464866116996469,0.00010286879142367699,2.1621970763576392e-05,0.01182993667498916
1,4,0,4,1,-15,-0.0018277334323597474,0.0017464866116996469,0.0001102404381954564,2.899361753535591e-05,0.015863154342984728
1,4,0,4,1,-14,-0.0018277334323597474,0.0017464866116996469,0.00011810698941222229,3.6860168752121756e-05,0.020167146969857844
1,5,0,4,1,-4,-0.0021355630032292776,0.0017464866116996469,0.000358575525609798,-3.050086591983251e-05,0.014282353587185593
1,6,0,4,1,-2,-0.0024351438877387426,0.0017464866116996469,0.0006663994096897862,-2.2257866349309485e-05,0.009140267423777567
1,5,0,5,1,-20,-0.0021355630032292776,0.0020323362563426065,8.329404929692562e-05,-1.9932697589745366e-05,0.009333696809508438
1,5,0,5,1,-19,-0.0021355630032292776,0.0020323362563426065,8.62472984424858e-05,-1.6979448444185297e-05,0.007950806610954552
1,5,0,5,1,-18,-0.0021355630032292776,0.0020323362563426065,9.075222900862486e-05,-1.2474517878046168e-05,0.005841325149004224
1,5,0,5,1,-17,-0.0021355630032292776,0.0020323362563426065,9.637078666242296e-05,-6.85596022424826e-06,0.003210376005709532
1,5,0,5,1,-16,-0.0021355630032292776,0.0020323362563426065,0.00010286879142367699,-3.579554629941882e-07,0.00016761643765738038
1,5,0,5,1,-15,-0.0021355630032292776,0.0020323362563426065,0.0001102404381954564,7.0136913087851145e-06,0.0032842352570162563
1,5,0,5,1,-14,-0.0021355630032292776,0.0020323362563426065,0.00011810698941222229,1.4880242525551392e-05,0.006967831200976197
1,5,0,5,1,-13,-0.0021355630032292776,0.0020323362563426065,0.0001243191500038868,2.1092403117215722e-05,0.009876741208440577
1,5,0,5,1,-12,-0.0021355630032292776,0.0020323362563426065,0.0001319218734444854,2.8695126557814164e-05,0.01343679700126993
1,6,0,6,1,-20,-0.0024351438877387426,0.002318651203932835,8.329404929692562e-05,-3.319863450898172e-05,0.013633130541542552
1,6,0,6,1,-19,-0.0024351438877387426,0.002318651203932835,8.62472984424858e-05,-3.0245385363421654e-05,0.012420368880751152
1,6,0,6,1,-18,-0.0024351438877387426,0.002318651203932835,9.075222900862486e-05,-2.5740454797282524e-05,0.010570404043427975
1,6,0,6,1,-17,-0.0024351438877387426,0.002318651203932835,9.637078666242296e-05,-2.0121897143484616e-05,0.008263124509726473
1,6,0,6,1,-16,-0.0024351438877387426,0.002318651203932835,0.00010286879142367699,-1.3623892382230544e-05,0.005594697073478313
1,6,0,6,1,-15,-0.0024351438877387426,0.002318651203932835,0.0001102404381954564,-6.252245610451242e-06,0.002567505617196622
1,6,0,6,1,-14,-0.0024351438877387426,0.002318651203932835,0.00011810698941222229,1.6143056063150363e-06,0.0006629200083178941
1,6,0,6,1,-13,-0.0024351438877387426,0.002318651203932835,0.0001243191500038868,7.826466197979366e-06,0.0032139645781863705
1,6,0,6,1,-12,-0.0024351438877387426,0.002318651203932835,0.0001319218734444854,1.5429189638577808e-05,0.006336048443077934
1,6,0,6,1,-11,-0.0024351438877387426,0.002318651203932835,0.0001437580474075152,2.7265363601607865e-05,0.011196612955354474
0,1,2,-20,2,-3,-0.0009131352869099153,0.00014376193487543207,0.0007478284523665807,-2.1544899667902536e-05,0.023594422400224285
0,2,2,-20,2,-1,-0.0011798492991962658,0.00014376193487543207,0.0010542880844286976,1.8200720107863864e-05,0.015426309207678061
0,1,2,-19,2,-3,-0.0009131352869099153,0.00014881763839494098,0.0007478284523665807,-1.6489196148393708e-05,0.01805778002971912
0,2,2,-19,2,-1,-0.0011798492991962658,0.00014881763839494098,0.0010542880844286976,2.3256423627372692e-05,0.019711350969327506
0,1,2,-18,2,-3,-0.0009131352869099153,0.00015650990327292715,0.0007478284523665807,-8.796931270407512e-06,0.00963376555096963
0,2,2,-18,2,-1,-0.0011798492991962658,0.00015650990327292715,0.0010542880844286976,3.094868850535889e-05,0.026231052157628675
0,1,2,-17,2,-3,-0.0009131352869099153,0.00016611455057936942,0.0007478284523665807,8.077160360347394e-07,0.0008845524289922924
0,1,2,-16,2,-3,-0.0009131352869099153,0.00017721248096507083,0.0007478284523665807,1.1905646421736223e-05,0.013038206487480497
0,1,2,-15,2,-3,-0.0009131352869099153,0.00018979106916060075,0.0007478284523665807,2.4484234617266117e-05,0.02681337033871695
0,3,2,-15,2,0,-0.0014621775855854066,0.00018979106916060075,0.0012416152438046958,-3.077127262011005e-05,0.021044825829271804
0,1,2,-14,2,-3,-0.0009131352869099153,0.00020326663915051096,0.0007478284523665807,3.79598046071763e-05,0.04157084404834877
0,3,2,-14,2,0,-0.0014621775855854066,0.00020326663915051096,0.0012416152438046958,-1.729570263019997e-05,0.01182872915075863
0,3,2,-13,2,0,-0.0014621775855854066,0.00021403140447402786,0.0012416152438046958,-6.530937306683041e-06,0.0044665828358107906
0,3,2,-12,2,0,-0.0014621775855854066,0.00022669027674403105,0.0012416152438046958,6.127934963320175e-06,0.004190964916800278
0,2,2,-11,2,-2,-0.0011798492991962658,0.0002466213139757958,0.0009097824555475261,-2.3445529672943936e-05,0.01987163079972624
0,3,2,-11,2,0,-0.0014621775855854066,0.0002466213139757958,0.0012416152438046958,2.605897219508488e-05,0.017822029589279847
0,6,2,-11,2,4,-0.002318651203932835,0.0002466213139757958,0.002042782384269933,-2.924750568710638e-05,0.012614016992938622
0,2,2,-10,2,-2,-0.0011798492991962658,0.00027214647553107016,0.0009097824555475261,2.0796318823304138e-06,0.0017626250096068165
0,4,2,-10,2,1,-0.0017464866116996469,0.00027214647553107016,0.0014402647010605487,-3.40754351080279e-05,0.019510848167834705
0,6,2,-10,2,4,-0.002318651203932835,0.00027214647553107016,0.002042782384269933,-3.7223441318318118e-06,0.0016053920164956546
0,1,2,-9,2,-4,-0.0009131352869099153,0.00030420897282101676,0.000595800228369327,-1.3126085719571655e-05,0.014374743707464017
0,2,2,-9,2,-2,-0.0011798492991962658,0.00030420897282101676,0.0009097824555475261,3.414212917227707e-05,0.028937703480889712
0,4,2,-9,2,1,-0.0017464866116996469,0.00030420897282101676,0.0014402647010605487,-2.0129378180814596e-06,0.0011525641276588473
0,6,2,-9,2,4,-0.002318651203932835,0.00030420897282101676,0.002042782384269933,2.8340153158114625e-05,0.012222689255738337
0,7,2,-9,2,5,-0.0026062692536830546,0.00030420897282101676,0.0022789217198255275,-2.3138561036510456e-05,0.008878039367502859
0,1,2,-8,2,-4,-0.0009131352869099153,0.0003446635912377146,0.000595800228369327,2.7328532697126285e-05,0.02992824074251591
0,4,2,-8,2,1,-0.0017464866116996469,0.0003446635912377146,0.0014402647010605487,3.844168059861648e-05,0.022010864750463665
0,5,2,-8,2,2,-0.0020323362563426065,0.0003446635912377146,0.0016844199572928818,-3.2527078120099875e-06,0.0016004771857308507
0,6,2,-8,2,3,-0.002318651203932835,0.0003446635912377146,0.0019552660069315415,-1.8721605763579244e-05,0.008074351904169177
0,7,2,-8,2,5,-0.0026062692536830546,0.0003446635912377146,0.0022789217198255275,1.7316057380187266e-05,0.006644001710766087
0,1,2,-7,2,-5,-0.0009131352869099153,0.0003923764449542819,0.000491471753493733,-2.9287088461900476e-05,0.03207310995614801
0,3,2,-7,2,-1,-0.0014621775855854066,0.0003923764449542819,0.0010542880844286976,-1.551305620242703e-05,0.010609556838621708
0,6,2,-7,2,3,-0.002318651203932835,0.0003923764449542819,0.0019552660069315415,2.899124795298835e-05,0.012503496819105071
0,1,2,-6,2,-5,-0.0009131352869099153,0.0004313020975953139,0.000491471753493733,9.638564179131545e-06,0.010555461296155593
0,2,2,-6,2,-3,-0.0011798492991962658,0.0004313020975953139,0.0007478284523665807,-7.187492343711886e-07,0.0006091873215170897
0,3,2,-6,2,-1,-0.0014621775855854066,0.0004313020975953139,0.0010542880844286976,2.3412596438604884e-05,0.01601214289523613
0,4,2,-5,2,0,-0.0017464866116996469,0.000491471753493733,0.0012416152438046958,-1.3399614401218146e-05,0.007672325863510572
0,2,2,-4,2,-4,-0.0011798492991962658,0.000595800228369327,0.000595800228369327,1.1751157542388155e-05,0.009959880088408962
0,5,2,-4,2,1,-0.0020323362563426065,0.000595800228369327,0.0014402647010605487,3.728673087269232e-06,0.001834673310399606
0,6,2,-4,2,2,-0.002318651203932835,0.000595800228369327,0.0016844199572928818,-3.8431018270626126e-05,0.01657473025931647
0,7,2,-4,2,4,-0.0026062692536830546,0.000595800228369327,0.002042782384269933,3.231335895620543e-05,0.01239831951765603
0,3,2,-3,2,-3,-0.0014621775855854066,0.0007478284523665807,0.0007478284523665807,3.347931914775477e-05,0.02289688987015266
0,6,2,-2,2,1,-0.002318651203932835,0.0009097824555475261,0.0014402647010605487,3.139595267523951e-05,0.013540610429885497
0,7,2,-2,2,2,-0.0026062692536830546,0.0009097824555475261,0.0016844199572928818,-1.2066840842646625e-05,0.0046299287096275045
0,6,2,-1,2,0,-0.002318651203932835,0.0010542880844286976,0.0012416152438046958,-2.2747875699441825e-05,0.009810822628628866
2,-1,0,1,2,-20,-0.0010542880844286976,0.0009131352869099153,0.00014376193487543207,2.6091373566499137e-06,0.002474785967123744
2,-1,0,1,2,-19,-0.0010542880844286976,0.0009131352869099153,0.00014881763839494098,7.664840876158742e-06,0.007270157928714713
2,-1,0,1,2,-18,-0.0010542880844286976,0.0009131352869099153,0.00015650990327292715,1.535710575414494e-05,0.014566327724804665
2,-1,0,1,2,-17,-0.0010542880844286976,0.0009131352869099153,0.00016611455057936942,2.496175306058719e-05,0.023676406315559926
2,-1,0,1,2,-16,-0.0010542880844286976,0.0009131352869099153,0.00017721248096507083,3.605968344628867e-05,0.03420287488673351
2,0,0,1,2,-9,-0.0012416152438046958,0.0009131352869099153,0.00030420897282101676,-2.427098407376373e-05,0.019547910832175254
2,0,0,1,2,-8,-0.0012416152438046958,0.0009131352869099153,0.0003446635912377146,1.618363434293421e-05,0.013034339279970913
2,1,0,1,2,-5,-0.0014402647010605487,0.0009131352869099153,0.000491471753493733,-3.565766065690042e-05,0.024757713377717067
2,2,0,1,2,-3,-0.0016844199572928818,0.0009131352869099153,0.0007478284523665807,-2.34562180163858e-05,0.013925397828985296
2,3,0,1,2,-1,-0.0019552660069315415,0.0009131352869099153,0.0010542880844286976,1.2157364407071412e-05,0.006217754701392438
2,6,0,1,2,2,-0.002572435538086809,0.0009131352869099153,0.0016844199572928818,2.511970611598826e-05,0.00976495066409729
2,1,0,2,2,-12,-0.0014402647010605487,0.0011798492991962658,0.00022669027674403105,-3.372512512025191e-05,0.023415921459033318
2,1,0,2,2,-11,-0.0014402647010605487,0.0011798492991962658,0.0002466213139757958,-1.3794087888486985e-05,0.009577467168590339
2,1,0,2,2,-10,-0.0014402647010605487,0.0011798492991962658,0.00027214647553107016,1.1731073666787148e-05,0.00814508170487612
2,2,0,2,2,-5,-0.0016844199572928818,0.0011798492991962658,0.000491471753493733,-1.3098904602883068e-05,0.007776507602020456
2,3,0,2,2,-3,-0.0019552660069315415,0.0011798492991962658,0.0007478284523665807,-2.758825536869499e-05,0.014109719736799434
2,2,0,3,2,-15,-0.0016844199572928818,0.0014621775855854066,0.00018979106916060075,-3.245130254687445e-05,0.019265565221056047
2,2,0,3,2,-14,-0.0016844199572928818,0.0014621775855854066,0.00020326663915051096,-1.897573255696416e-05,0.011265440352215392
2,2,0,3,2,-13,-0.0016844199572928818,0.0014621775855854066,0.00021403140447402786,-8.210967233447447e-06,0.004874655633173401
2,2,0,3,2,-12,-0.0016844199572928818,0.0014621775855854066,0.00022669027674403105,4.447905036555769e-06,0.002640615255891545
2,2,0,3,2,-11,-0.0016844199572928818,0.0014621775855854066,0.0002466213139757958,2.437894226832069e-05,0.014473197234911266
2,3,0,3,2,-5,-0.0019552660069315415,0.0014621775855854066,0.000491471753493733,-1.6166678524017104e-06,0.0008268275757214214
2,4,0,3,2,-4,-0.002042782384269933,0.0014621775855854066,0.000595800228369327,1.5195429684800293e-05,0.007438594439530065
2,3,0,4,2,-16,-0.0019552660069315415,0.0017464866116996469,0.00017721248096507083,-3.156691426682372e-05,0.016144562507053782
2,3,0,4,2,-15,-0.0019552660069315415,0.0017464866116996469,0.00018979106916060075,-1.8988326071293828e-05,0.009711377379844488
2,3,0,4,2,-14,-0.0019552660069315415,0.0017464866116996469,0.00020326663915051096,-5.512756081383751e-06,0.002819440455590535
2,3,0,4,2,-13,-0.0019552660069315415,0.0017464866116996469,0.00021403140447402786,5.252009242133395e-06,0.002686084258364177
2,3,0,4,2,-12,-0.0019552660069315415,0.0017464866116996469,0.00022669027674403105,1.791088151213661e-05,0.009160329821436778
2,3,0,4,2,-11,-0.0019552660069315415,0.0017464866116996469,0.0002466213139757958,3.78419187439011e-05,0.01935384679616436
2,4,0,4,2,-10,-0.002042782384269933,0.0017464866116996469,0.00027214647553107016,-2.4149297039215926e-05,0.011821766833889458
2,4,0,4,2,-9,-0.002042782384269933,0.0017464866116996469,0.00030420897282101676,7.913200250730511e-06,0.0038737362881453466
2,5,0,5,2,-13,-0.0022789217198255275,0.0020323362563426065,0.00021403140447402786,-3.2554059008893e-05,0.014284851790076105
2,5,0,5,2,-12,-0.0022789217198255275,0.0020323362563426065,0.00022669027674403105,-1.9895186738889785e-05,0.008730087815571368
2,5,0,5,2,-11,-0.0022789217198255275,0.0020323362563426065,0.0002466213139757958,3.585049287470332e-08,1.5731340204808795e-05
2,5,0,5,2,-10,-0.0022789217198255275,0.0020323362563426065,0.00027214647553107016,2.556101204814927e-05,0.011216274708245004
2,6,0,6,2,-12,-0.002572435538086809,0.002318651203932835,0.00022669027674403105,-2.709405740994276e-05,0.010532453392434998
2,6,0,6,2,-11,-0.002572435538086809,0.002318651203932835,0.0002466213139757958,-7.163020178178273e-06,0.0027845285419690665
2,6,0,6,2,-10,-0.002572435538086809,0.002318651203932835,0.00027214647553107016,1.8362141377096294e-05,0.007138037515510582
0,1,3,-28,3,-4,-0.0009131352869099153,0.00014732106734267132,0.0007883223094972997,2.2508089930055666e-05,0.024649239004029624
0,2,3,-28,3,-2,-0.0011798492991962658,0.00014732106734267132,0.0010400800415936281,7.551809740033661e-06,0.006400656206837676
0,7,3,-28,3,5,-0.0026062692536830546,0.00014732106734267132,0.0024338210220665093,-2.512716427387424e-05,0.009641046963342616
0,1,3,-27,3,-4,-0.0009131352869099153,0.0001527371723382169,0.0007883223094972997,2.7924194925601185e-05,0.030580567114099518
0,2,3,-27,3,-2,-0.0011798492991962658,0.0001527371723382169,0.0010400800415936281,1.296791473557918e-05,0.010991161959763126
0,7,3,-27,3,5,-0.0026062692536830546,0.0001527371723382169,0.0024338210220665093,-1.9711059278328287e-05,0.0075629404945300885
0,1,3,-26,3,-4,-0.0009131352869099153,0.00015707689035301413,0.0007883223094972997,3.226391294039845e-05,0.03533311372686161
0,2,3,-26,3,-2,-0.0011798492991962658,0.00015707689035301413,0.0010400800415936281,1.7307632750376443e-05,0.014669358842834173
0,7,3,-26,3,5,-0.0026062692536830546,0.00015707689035301413,0.0024338210220665093,-1.5371341263531024e-05,0.005897833173533004
0,1,3,-25,3,-4,-0.0009131352869099153,0.000162012920707042,0.0007883223094972997,3.7199943294426315e-05,0.04073869866568441
0,2,3,-25,3,-2,-0.0011798492991962658,0.000162012920707042,0.0010400800415936281,2.2243663104404418e-05,0.01885296971363817
0,7,3,-25,3,5,-0.0026062692536830546,0.000162012920707042,0.0024338210220665093,-1.0435310909503483e-05,0.004003926645244654
0,2,3,-24,3,-2,-0.0011798492991962658,0.00016878290469363804,0.0010400800415936281,2.90136470910004e-05,0.024590977094078887
0,7,3,-24,3,5,-0.0026062692536830546,0.00016878290469363804,0.0024338210220665093,-3.6653269229075004e-06,0.0014063500606193455
0,2,3,-23,3,-2,-0.0011798492991962658,0.0001765565802812992,0.0010400800415936281,3.67873226786615e-05,0.031179679221508775
0,7,3,-23,3,5,-0.0026062692536830546,0.0001765565802812992,0.0024338210220665093,4.108348664753816e-06,0.0015763331662483047
0,7,3,-22,3,5,-0.0026062692536830546,0.00018510023871460304,0.0024338210220665093,1.2652007098057534e-05,0.004854451273665729
0,4,3,-21,3,1,-0.0017464866116996469,0.00019418083986258506,0.0015160382237150625,-3.626754812199938e-05,0.020766004090179944
0,7,3,-21,3,4,-0.0026062692536830546,0.00019418083986258506,0.0023747932967476044,-3.729511707286498e-05,0.01430977134083952
0,7,3,-21,3,5,-0.0026062692536830546,0.00019418083986258506,0.0024338210220665093,2.1732608246039908e-05,0.008338589044600218
0,4,3,-20,3,1,-0.0017464866116996469,0.00020236739034784732,0.0015160382237150625,-2.80809976367371e-05,0.016078564501224097
0,7,3,-20,3,4,-0.0026062692536830546,0.00020236739034784732,0.0023747932967476044,-2.91085665876027e-05,0.011168672057373916
0,7,3,-20,3,5,-0.0026062692536830546,0.00020236739034784732,0.0024338210220665093,2.9919158731301753e-05,0.011479688328065656
0,1,3,-19,3,-5,-0.0009131352869099153,0.0002093615734985479,0.0006682313155406672,-3.5542397870700314e-05,0.03892347429807159
0,4,3,-19,3,1,-0.0017464866116996469,0.0002093615734985479,0.0015160382237150625,-2.108681448603658e-05,0.01207384834488671
0,6,3,-19,3,3,-0.002318651203932835,0.0002093615734985479,0.002076946931524285,-3.234269891000223e-05,0.01394892809023772
0,7,3,-19,3,4,-0.0026062692536830546,0.0002093615734985479,0.0023747932967476044,-2.2114383436902182e-05,0.008485072448155998
0,7,3,-19,3,5,-0.0026062692536830546,0.0002093615734985479,0.0024338210220665093,3.6913341882002706e-05,0.01416328793728374
0,1,3,-18,3,-5,-0.0009131352869099153,0.00021994288709515326,0.0006682313155406672,-2.4961084274094858e-05,0.027335581739003998
0,4,3,-18,3,1,-0.0017464866116996469,0.00021994288709515326,0.0015160382237150625,-1.0505500889431123e-05,0.006015219824220338
0,5,3,-18,3,2,-0.0020323362563426065,0.00021994288709515326,0.0017745666313979962,-3.782673784945723e-05,0.018612440599534572
0,6,3,-18,3,3,-0.002318651203932835,0.00021994288709515326,0.002076946931524285,-2.176138531339699e-05,0.009385363903154515
0,7,3,-18,3,4,-0.0026062692536830546,0.00021994288709515326,0.0023747932967476044,-1.1533069840296943e-05,0.0044251260010833345
0,1,3,-17,3,-5,-0.0009131352869099153,0.00023324726418489172,0.0006682313155406672,-1.1656707184356401e-05,0.012765586163911312
0,4,3,-17,3,1,-0.0017464866116996469,0.00023324726418489172,0.0015160382237150625,2.7988762003072244e-06,0.0016025752396598176
0,5,3,-17,3,2,-0.0020323362563426065,0.00023324726418489172,0.0017745666313979962,-2.452236075971845e-05,0.012066094221951689
0,6,3,-17,3,3,-0.002318651203932835,0.00023324726418489172,0.002076946931524285,-8.457008223658642e-06,0.0036473826720095233
0,7,3,-17,3,4,-0.0026062692536830546,0.00023324726418489172,0.0023747932967476044,1.7713072494414048e-06,0.0006796332523733987
0,1,3,-16,3,-5,-0.0009131352869099153,0.00024861290871788994,0.0006682313155406672,3.7089373486417923e-06,0.004061761057546005
0,4,3,-16,3,1,-0.0017464866116996469,0.00024861290871788994,0.0015160382237150625,1.8164520733305635e-05,0.01040060691655018
0,5,3,-16,3,2,-0.0020323362563426065,0.00024861290871788994,0.0017745666313979962,-9.156716226720474e-06,0.004505512411218263
0,6,3,-16,3,3,-0.002318651203932835,0.00024861290871788994,0.002076946931524285,6.908636309339768e-06,0.002979592746688903
0,7,3,-16,3,4,-0.0026062692536830546,0.00024861290871788994,0.0023747932967476044,1.7136951782439815e-05,0.006575280646166046
0,1,3,-15,3,-5,-0.0009131352869099153,0.00026601366418577187,0.0006682313155406672,2.110969281652372e-05,0.023117815201249888
0,2,3,-15,3,-3,-0.0011798492991962658,0.00026601366418577187,0.000892556000960549,-2.127963404994506e-05,0.018035891587545223
0,3,3,-15,3,-1,-0.0014621775855854066,0.00026601366418577187,0.001171149128187406,-2.501479321222861e-05,0.017107903621852834
0,4,3,-15,3,1,-0.0017464866116996469,0.00026601366418577187,0.0015160382237150625,3.5565276201187344e-05,0.020363898562369115
0,5,3,-15,3,2,-0.0020323362563426065,0.00026601366418577187,0.0017745666313979962,8.244039241161669e-06,0.004056434664998619
0,6,3,-15,3,3,-0.002318651203932835,0.00026601366418577187,0.002076946931524285,2.4309391777221478e-05,0.010484281437410045
0,7,3,-15,3,4,-0.0026062692536830546,0.00026601366418577187,0.0023747932967476044,3.4537707250321525e-05,0.013251780184075185
