l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a
1,-2,6,-15,7,-72,-0.0006023269048774995,0.0004559434587760511,0.0001240841530366385,-2.229929306480987e-05,0.03702191099921906
1,-2,6,-15,7,-71,-0.0006023269048774995,0.0004559434587760511,0.00012551776102247213,-2.0865685078976198e-05,0.03464179486257523
1,-2,6,-15,7,-70,-0.0006023269048774995,0.0004559434587760511,0.0001272280724407739,-1.9155373660674426e-05,0.03180228793626647
1,-2,6,-15,7,-69,-0.0006023269048774995,0.0004559434587760511,0.00012928536572190752,-1.709808037954081e-05,0.028386712001547063
1,-2,6,-15,7,-68,-0.0006023269048774995,0.0004559434587760511,0.00013126991538695934,-1.5113530714489041e-05,0.02509190705595795
1,-2,6,-15,7,-67,-0.0006023269048774995,0.0004559434587760511,0.00013286029493083618,-1.3523151170612147e-05,0.022451514387129144
1,-2,6,-15,7,-66,-0.0006023269048774995,0.0004559434587760511,0.00013477880621554685,-1.1604639885901447e-05,0.019266348210464856
1,-2,6,-15,7,-65,-0.0006023269048774995,0.0004559434587760511,0.00013709670334849784,-9.286742752950459e-06,0.015418110460862089
1,-2,6,-15,7,-64,-0.0006023269048774995,0.0004559434587760511,0.00013932490554633952,-7.058540555108812e-06,0.011718786755083387
1,-2,6,-15,7,-63,-0.0006023269048774995,0.0004559434587760511,0.00014108373022014004,-5.299715881308285e-06,0.008798736763030925
1,-2,6,-15,7,-62,-0.0006023269048774995,0.0004559434587760511,0.00014325154937574165,-3.1318967257066774e-06,0.005199662675443062
1,-2,6,-15,7,-61,-0.0006023269048774995,0.0004559434587760511,0.00014587559709580093,-5.07849005647429e-07,0.0008431451451611891
1,-2,6,-15,7,-60,-0.0006023269048774995,0.0004559434587760511,0.0001483645489833183,1.9811028818699818e-06,0.0032890824995986125
1,-2,6,-15,7,-59,-0.0006023269048774995,0.0004559434587760511,0.00015031980923841147,3.936363136963056e-06,0.0065352603463124884
1,-2,6,-15,7,-58,-0.0006023269048774995,0.0004559434587760511,0.00015283027108215806,6.446824980709735e-06,0.010703199422946055
1,-2,6,-15,7,-57,-0.0006023269048774995,0.0004559434587760511,0.00015583446101297198,9.451014911523677e-06,0.01569083970015554
1,-2,6,-15,7,-56,-0.0006023269048774995,0.0004559434587760511,0.00015863912287043133,1.2255676768982947e-05,0.02034721788075446
1,-2,6,-15,7,-55,-0.0006023269048774995,0.0004559434587760511,0.00016083419036462692,1.4450744263178592e-05,0.023991530423362988
1,-2,6,-15,7,-54,-0.0006023269048774995,0.0004559434587760511,0.00016375122273638008,1.7367776634931724e-05,0.02883446927954175
1,-2,6,-15,7,-53,-0.0006023269048774995,0.0004559434587760511,0.00016719563727975024,2.0812191178301858e-05,0.034552982790192005
1,-2,6,-15,7,-52,-0.0006023269048774995,0.0004559434587760511,0.00017029811023088262,2.391466412943427e-05,0.03970379529086121
1,-2,6,-15,7,-51,-0.0006023269048774995,0.0004559434587760511,0.00017277520473836524,2.6391758636916916e-05,0.04381633698113559
1,-2,6,-15,7,-50,-0.0006023269048774995,0.0004559434587760511,0.00017625655638708223,2.9873110285633846e-05,0.04959617450877345
1,-1,6,-15,7,-31,-0.000758058289083616,0.0004559434587760511,0.00027435259335342114,-2.7762236954143775e-05,0.03662282617831981
1,-1,6,-15,7,-30,-0.000758058289083616,0.0004559434587760511,0.0002841736678586646,-1.7941162448900302e-05,0.02366725977047042
1,-1,6,-15,7,-29,-0.000758058289083616,0.0004559434587760511,0.00029464873190250665,-7.466098405058217e-06,0.009848976671811954
1,-1,6,-15,7,-28,-0.000758058289083616,0.0004559434587760511,0.0003028334263225402,7.185960149752504e-07,0.000947942955473688
1,-1,6,-15,7,-27,-0.000758058289083616,0.0004559434587760511,0.0003109907425612186,8.87591225365368e-06,0.011708746387277669
1,-1,6,-15,7,-26,-0.000758058289083616,0.0004559434587760511,0.00032327082260936535,2.115599230180043e-05,0.02790813398713046
1,-2,6,-14,7,-73,-0.0006023269048774995,0.00048365373118593066,0.0001223130879411534,3.639914249584618e-06,0.006043087599291118
1,-2,6,-14,7,-72,-0.0006023269048774995,0.00048365373118593066,0.0001240841530366385,5.410979345069739e-06,0.008983459482305904
1,-2,6,-14,7,-71,-0.0006023269048774995,0.00048365373118593066,0.00012551776102247213,6.844587330903304e-06,0.01136357561894956
1,-2,6,-14,7,-70,-0.0006023269048774995,0.00048365373118593066,0.0001272280724407739,8.554898749205076e-06,0.014203082545258313
1,-2,6,-14,7,-69,-0.0006023269048774995,0.00048365373118593066,0.00012928536572190752,1.0612192030338692e-05,0.017618658479977723
1,-2,6,-14,7,-68,-0.0006023269048774995,0.00048365373118593066,0.00013126991538695934,1.259674169539057e-05,0.02091346342556702
1,-2,6,-14,7,-67,-0.0006023269048774995,0.00048365373118593066,0.00013286029493083618,1.4187121239267356e-05,0.023553856094395642
1,-2,6,-14,7,-66,-0.0006023269048774995,0.00048365373118593066,0.00013477880621554685,1.6105632523978055e-05,0.026739022271059933
1,-2,6,-14,7,-65,-0.0006023269048774995,0.00048365373118593066,0.00013709670334849784,1.8423529656929043e-05,0.0305872600206627
1,-2,6,-14,7,-64,-0.0006023269048774995,0.00048365373118593066,0.00013932490554633952,2.065173185477069e-05,0.0342865837264414
1,-2,6,-14,7,-63,-0.0006023269048774995,0.00048365373118593066,0.00014108373022014004,2.2410556528571217e-05,0.037206633718493864
1,-2,6,-14,7,-62,-0.0006023269048774995,0.00048365373118593066,0.00014325154937574165,2.4578375684172825e-05,0.040805707806081726
1,-2,6,-14,7,-61,-0.0006023269048774995,0.00048365373118593066,0.00014587559709580093,2.720242340423218e-05,0.04516222533636378
1,-2,6,-14,7,-60,-0.0006023269048774995,0.00048365373118593066,0.0001483645489833183,2.9691375291749484e-05,0.0492944529811234
1,-1,6,-14,7,-35,-0.000758058289083616,0.00048365373118593066,0.00024541830858705973,-2.898624931062569e-05,0.03823749403976034
1,-1,6,-14,7,-34,-0.000758058289083616,0.00048365373118593066,0.00025321874958393544,-2.1185808313749872e-05,0.02794746607066388
1,-1,6,-14,7,-33,-0.000758058289083616,0.00048365373118593066,0.00026135259410226046,-1.3051963795424905e-05,0.017217625588136318
1,-1,6,-14,7,-32,-0.000758058289083616,0.00048365373118593066,0.00026740422077175445,-7.000337125930966e-06,0.00923456312890315
1,-1,6,-14,7,-31,-0.000758058289083616,0.00048365373118593066,0.00027435259335342114,-5.1964544264164816e-08,6.854953637797762e-05
1,-1,6,-14,7,-30,-0.000758058289083616,0.00048365373118593066,0.0002841736678586646,9.769109960979308e-06,0.012887016871471407
1,-1,6,-14,7,-29,-0.000758058289083616,0.00048365373118593066,0.00029464873190250665,2.0244174004821285e-05,0.02670529997012973
1,-1,6,-14,7,-28,-0.000758058289083616,0.00048365373118593066,0.0003028334263225402,2.842886842485486e-05,0.037502219597415516
1,-1,6,-13,7,-42,-0.000758058289083616,0.0005217453138095654,0.00020783586262332763,-2.847711265072301e-05,0.03756586143942541
1,-1,6,-13,7,-41,-0.000758058289083616,0.0005217453138095654,0.00021329082516242264,-2.3022150111628027e-05,0.030369894298574996
1,-1,6,-13,7,-40,-0.000758058289083616,0.0005217453138095654,0.00021751115606603673,-1.8801819208013964e-05,0.024802603544831194
1,-1,6,-13,7,-39,-0.000758058289083616,0.0005217453138095654,0.00022198096905894134,-1.4332006215109303e-05,0.01890620605499169
1,-1,6,-13,7,-38,-0.000758058289083616,0.0005217453138095654,0.00022828083107554652,-8.032144198504097e-06,0.0105956815117922
1,-1,6,-13,7,-37,-0.000758058289083616,0.0005217453138095654,0.0002348867562192406,-1.4262190548101081e-06,0.001881410803559978
1,-1,6,-13,7,-36,-0.000758058289083616,0.0005217453138095654,0.00023985099246522375,3.5380171911730514e-06,0.004667209952218856
1,-1,6,-13,7,-35,-0.000758058289083616,0.0005217453138095654,0.00024541830858705973,9.105333313009058e-06,0.012011389419692386
1,-1,6,-13,7,-34,-0.000758058289083616,0.0005217453138095654,0.00025321874958393544,1.6905774309884766e-05,0.0223014173887887
1,-1,6,-13,7,-33,-0.000758058289083616,0.0005217453138095654,0.00026135259410226046,2.5039618828209733e-05,0.033031257871316264
1,-1,6,-13,7,-32,-0.000758058289083616,0.0005217453138095654,0.00026740422077175445,3.109124549770378e-05,0.041014320330549574
1,-1,6,-12,7,-54,-0.000758058289083616,0.0005645733788965729,0.00016375122273638008,-2.9733687450663013e-05,0.03922348436636289
1,-1,6,-12,7,-53,-0.000758058289083616,0.0005645733788965729,0.00016719563727975024,-2.628927290729288e-05,0.03467975126170422
1,-1,6,-12,7,-52,-0.000758058289083616,0.0005645733788965729,0.00017029811023088262,-2.3186799956160468e-05,0.030587093749993802
1,-1,6,-12,7,-51,-0.000758058289083616,0.0005645733788965729,0.00017277520473836524,-2.070970544867782e-05,0.027319410323595156
1,-1,6,-12,7,-50,-0.000758058289083616,0.0005645733788965729,0.00017625655638708223,-1.722835379996089e-05,0.02272695127545865
1,-1,6,-12,7,-49,-0.000758058289083616,0.0005645733788965729,0.00018024108064176023,-1.3243829545282857e-05,0.01747072716702663
1,-1,6,-12,7,-48,-0.000758058289083616,0.0005645733788965729,0.0001836615267252259,-9.823383461817154e-06,0.012958612290477317
1,-1,6,-12,7,-47,-0.000758058289083616,0.0005645733788965729,0.0001865733007850629,-6.911609401980229e-06,0.009117517084781666
1,-1,6,-12,7,-46,-0.000758058289083616,0.0005645733788965729,0.00019078529440170452,-2.699615785338623e-06,0.003561224544621855
1,-1,6,-12,7,-45,-0.000758058289083616,0.0005645733788965729,0.00019543238947494066,1.9474792878975376e-06,0.002569036333936486
1,-1,6,-12,7,-44,-0.000758058289083616,0.0005645733788965729,0.00019915267403055605,5.667763843512962e-06,0.007476686061126615
1,-1,6,-12,7,-43,-0.000758058289083616,0.0005645733788965729,0.00020269963776192138,9.214727574878285e-06,0.012155697929268173
1,-1,6,-12,7,-42,-0.000758058289083616,0.0005645733788965729,0.00020783586262332763,1.4350952436284568e-05,0.018931199147802755
1,-1,6,-12,7,-41,-0.000758058289083616,0.0005645733788965729,0.00021329082516242264,1.980591497537955e-05,0.026127166288653168
1,-1,6,-12,7,-40,-0.000758058289083616,0.0005645733788965729,0.00021751115606603673,2.4026245878993615e-05,0.03169445704239697
1,-1,6,-12,7,-39,-0.000758058289083616,0.0005645733788965729,0.00022198096905894134,2.8496058871898275e-05,0.03759085453223648
1,-1,6,-11,7,-67,-0.000758058289083616,0.0005948792046504089,0.00013286029493083618,-3.0318789502370913e-05,0.039995327455652506
1,-1,6,-11,7,-66,-0.000758058289083616,0.0005948792046504089,0.00013477880621554685,-2.840027821766032e-05,0.037464504546203425
1,-1,6,-11,7,-65,-0.000758058289083616,0.0005948792046504089,0.00013709670334849784,-2.6082381084709333e-05,0.034406827892139
1,-1,6,-11,7,-64,-0.000758058289083616,0.0005948792046504089,0.00013932490554633952,-2.3854178886867578e-05,0.031467473188247656
1,-1,6,-11,7,-63,-0.000758058289083616,0.0005948792046504089,0.00014108373022014004,-2.209535421306705e-05,0.029147302432082328
1,-1,6,-11,7,-62,-0.000758058289083616,0.0005948792046504089,0.00014325154937574165,-1.9927535057465444e-05,0.026287602608441867
1,-1,6,-11,7,-61,-0.000758058289083616,0.0005948792046504089,0.00014587559709580093,-1.7303487337406195e-05,0.022826064415605342
1,-1,6,-11,7,-60,-0.000758058289083616,0.0005948792046504089,0.0001483645489833183,-1.4814535449888784e-05,0.019542739210460236
1,-1,6,-11,7,-59,-0.000758058289083616,0.0005948792046504089,0.00015031980923841147,-1.2859275194795601e-05,0.01696343853760985
1,-1,6,-11,7,-58,-0.000758058289083616,0.0005948792046504089,0.00015283027108215806,-1.0348813351049031e-05,0.013651738263503807
1,-1,6,-11,7,-57,-0.000758058289083616,0.0005948792046504089,0.00015583446101297198,-7.344623420235197e-06,0.009688731758495505
1,-1,6,-11,7,-56,-0.000758058289083616,0.0005948792046504089,0.00015863912287043133,-4.539961562775819e-06,0.005988934661296274
1,-1,6,-11,7,-55,-0.000758058289083616,0.0005948792046504089,0.00016083419036462692,-2.344894068580174e-06,0.0030932899255211826
1,-1,6,-11,7,-54,-0.000758058289083616,0.0005948792046504089,0.00016375122273638008,5.721383031729579e-07,0.0007547418337244109
1,-1,6,-11,7,-53,-0.000758058289083616,0.0005948792046504089,0.00016719563727975024,4.016552846543091e-06,0.0052984749383830744
1,-1,6,-11,7,-52,-0.000758058289083616,0.0005948792046504089,0.00017029811023088262,7.119025797675503e-06,0.009391132450093497
1,-1,6,-11,7,-51,-0.000758058289083616,0.0005948792046504089,0.00017277520473836524,9.59612030515815e-06,0.012658815876492145
1,-1,6,-11,7,-50,-0.000758058289083616,0.0005948792046504089,0.00017625655638708223,1.307747195387508e-05,0.01725127492462865
1,-1,6,-11,7,-49,-0.000758058289083616,0.0005948792046504089,0.00018024108064176023,1.7061996208553114e-05,0.022507499033060673
1,-1,6,-11,7,-48,-0.000758058289083616,0.0005948792046504089,0.0001836615267252259,2.0482442292018817e-05,0.027019613909609982
1,-1,6,-11,7,-47,-0.000758058289083616,0.0005948792046504089,0.0001865733007850629,2.3394216351855742e-05,0.030860709115305633
1,-1,6,-11,7,-46,-0.000758058289083616,0.0005948792046504089,0.00019078529440170452,2.7606209968497348e-05,0.03641700165546544
1,-1,6,-10,7,-73,-0.000758058289083616,0.0006371917606975896,0.0001223130879411534,1.4465595551269505e-06,0.0019082431733259378
1,-1,6,-10,7,-72,-0.000758058289083616,0.0006371917606975896,0.0001240841530366385,3.2176246506120717e-06,0.004244561001373284
1,-1,6,-10,7,-71,-0.000758058289083616,0.0006371917606975896,0.00012551776102247213,4.651232636445745e-06,0.006135718985499677
1,-1,6,-10,7,-70,-0.000758058289083616,0.0006371917606975896,0.0001272280724407739,6.3615440547475175e-06,0.008391893006588866
1,-1,6,-10,7,-69,-0.000758058289083616,0.0006371917606975896,0.00012928536572190752,8.418837335881133e-06,0.011105791542835449
1,-1,6,-10,7,-68,-0.000758058289083616,0.0006371917606975896,0.00013126991538695934,1.0403387000932902e-05,0.013723729627056922
1,-1,6,-10,7,-67,-0.000758058289083616,0.0006371917606975896,0.00013286029493083618,1.1993766544809797e-05,0.015821694343991072
1,-1,6,-10,7,-66,-0.000758058289083616,0.0006371917606975896,0.00013477880621554685,1.3912277829520496e-05,0.0183525172534403
1,-1,6,-10,7,-65,-0.000758058289083616,0.0006371917606975896,0.00013709670334849784,1.6230174962471484e-05,0.021410193907504715
1,-1,6,-10,7,-64,-0.000758058289083616,0.0006371917606975896,0.00013932490554633952,1.845837716031313e-05,0.024349548611395922
1,-1,6,-10,7,-63,-0.000758058289083616,0.0006371917606975896,0.00014108373022014004,2.0217201834113658e-05,0.02666971936756125
1,-1,6,-10,7,-62,-0.000758058289083616,0.0006371917606975896,0.00014325154937574165,2.2385020989715266e-05,0.029529419191201712
1,-1,6,-10,7,-61,-0.000758058289083616,0.0006371917606975896,0.00014587559709580093,2.5009068709774514e-05,0.03299095738403823
1,-1,6,-10,7,-60,-0.000758058289083616,0.0006371917606975896,0.0001483645489833183,2.7498020597291925e-05,0.03627428258918334
1,-1,6,-10,7,-59,-0.000758058289083616,0.0006371917606975896,0.00015031980923841147,2.9453280852385e-05,0.038853583262033586
1,1,6,-10,7,-27,-0.0009785032656031902,0.0006371917606975896,0.0003109907425612186,-3.032076234438198e-05,0.030986879053174134
1,1,6,-10,7,-26,-0.0009785032656031902,0.0006371917606975896,0.00032327082260936535,-1.8040682296235227e-05,0.018437017974706704
1,1,6,-10,7,-25,-0.0009785032656031902,0.0006371917606975896,0.0003369247975049522,-4.386707400648362e-06,0.0044830789582947506
1,1,6,-10,7,-24,-0.0009785032656031902,0.0006371917606975896,0.0003482778907746119,6.9663858690114e-06,0.007119430372791887
1,1,6,-9,7,-35,-0.0009785032656031902,0.0007043203605525969,0.00024541830858705973,-2.8764596463533537e-05,0.0293965257702046
1,1,6,-9,7,-34,-0.0009785032656031902,0.0007043203605525969,0.00025321874958393544,-2.096415546665783e-05,0.021424716915721943
1,1,6,-9,7,-33,-0.0009785032656031902,0.0007043203605525969,0.00026135259410226046,-1.2830310948332754e-05,0.013112179999137372
1,1,6,-9,7,-32,-0.0009785032656031902,0.0007043203605525969,0.00026740422077175445,-6.778684278838814e-06,0.006927605167122412
1,1,6,-9,7,-31,-0.0009785032656031902,0.0007043203605525969,0.00027435259335342114,1.6968830282787853e-07,0.00017341618448587967
1,1,6,-9,7,-30,-0.0009785032656031902,0.0007043203605525969,0.0002841736678586646,9.990762808071351e-06,0.010210249836941146
1,1,6,-9,7,-29,-0.0009785032656031902,0.0007043203605525969,0.00029464873190250665,2.0465826851913437e-05,0.020915440521598515
1,1,6,-9,7,-28,-0.0009785032656031902,0.0007043203605525969,0.0003028334263225402,2.8650521271946904e-05,0.029279944461182282
1,1,6,-8,7,-42,-0.0009785032656031902,0.0007442847839762188,0.00020783586262332763,-2.638261900364373e-05,0.02696221865685894
1,1,6,-8,7,-41,-0.0009785032656031902,0.0007442847839762188,0.00021329082516242264,-2.0927656464548748e-05,0.021387416067178956
1,1,6,-8,7,-40,-0.0009785032656031902,0.0007442847839762188,0.00021751115606603673,-1.6707325560934684e-05,0.01707436873052804
1,1,6,-8,7,-39,-0.0009785032656031902,0.0007442847839762188,0.00022198096905894134,-1.2237512568030024e-05,0.012506358433547292
1,1,6,-8,7,-38,-0.0009785032656031902,0.0007442847839762188,0.00022828083107554652,-5.937650551424926e-06,0.00606809477305598
1,1,6,-8,7,-37,-0.0009785032656031902,0.0007442847839762188,0.0002348867562192406,6.682745922691712e-07,0.0006829559141606123
1,1,6,-8,7,-36,-0.0009785032656031902,0.0007442847839762188,0.00023985099246522375,5.632510838252331e-06,0.005756251446723804
1,1,6,-8,7,-35,-0.0009785032656031902,0.0007442847839762188,0.00024541830858705973,1.1199826960088229e-05,0.01144587591456242
1,1,6,-8,7,-34,-0.0009785032656031902,0.0007442847839762188,0.00025321874958393544,1.9000267956964046e-05,0.01941768476904519
1,1,6,-8,7,-33,-0.0009785032656031902,0.0007442847839762188,0.00026135259410226046,2.713411247528912e-05,0.02773022168562976
1,1,6,-7,7,-57,-0.0009785032656031902,0.000793038386068713,0.00015583446101297198,-2.963041852150532e-05,0.030281369069565543
1,1,6,-7,7,-56,-0.0009785032656031902,0.000793038386068713,0.00015863912287043133,-2.6825756664045942e-05,0.027415091606781128
1,1,6,-7,7,-55,-0.0009785032656031902,0.000793038386068713,0.00016083419036462692,-2.4630689169850297e-05,0.02517180068343146
1,1,6,-7,7,-54,-0.0009785032656031902,0.000793038386068713,0.00016375122273638008,-2.1713656798097165e-05,0.022190684038966353
1,1,6,-7,7,-53,-0.0009785032656031902,0.000793038386068713,0.00016719563727975024,-1.8269242254727032e-05,0.018670599166028444
1,1,6,-7,7,-52,-0.0009785032656031902,0.000793038386068713,0.00017029811023088262,-1.516676930359462e-05,0.0154999679988244
1,1,6,-7,7,-51,-0.0009785032656031902,0.000793038386068713,0.00017277520473836524,-1.2689674796111973e-05,0.012968454211841111
1,1,6,-7,7,-50,-0.0009785032656031902,0.000793038386068713,0.00017625655638708223,-9.208323147395043e-06,0.009410620762434195
1,1,6,-7,7,-49,-0.0009785032656031902,0.000793038386068713,0.00018024108064176023,-5.223798892717009e-06,0.005338560510063133
1,1,6,-7,7,-48,-0.0009785032656031902,0.000793038386068713,0.0001836615267252259,-1.803352809251306e-06,0.0018429706600311079
1,1,6,-7,7,-47,-0.0009785032656031902,0.000793038386068713,0.0001865733007850629,1.1084212505857276e-06,0.0011327721526840798
1,1,6,-7,7,-46,-0.0009785032656031902,0.000793038386068713,0.00019078529440170452,5.320414867227225e-06,0.005437299040537693
1,1,6,-7,7,-45,-0.0009785032656031902,0.000793038386068713,0.00019543238947494066,9.967509940463385e-06,0.010186486127176077
1,1,6,-7,7,-44,-0.0009785032656031902,0.000793038386068713,0.00019915267403055605,1.368779449607881e-05,0.013988501599574205
1,1,6,-7,7,-43,-0.0009785032656031902,0.000793038386068713,0.00020269963776192138,1.723475822744424e-05,0.017613388563215492
1,1,6,-7,7,-42,-0.0009785032656031902,0.000793038386068713,0.00020783586262332763,2.2370983088850415e-05,0.022862451128418063
1,1,6,-7,7,-41,-0.0009785032656031902,0.000793038386068713,0.00021329082516242264,2.7825945627945508e-05,0.028437253718098156
1,1,6,-6,7,-73,-0.0009785032656031902,0.0008598801736537682,0.0001223130879411534,3.6899959917314432e-06,0.003771061499173205
1,1,6,-6,7,-72,-0.0009785032656031902,0.0008598801736537682,0.0001240841530366385,5.461061087216456e-06,0.005581035116781169
1,1,6,-6,7,-71,-0.0009785032656031902,0.0008598801736537682,0.00012551776102247213,6.894669073050129e-06,0.0070461380308219695
1,1,6,-6,7,-70,-0.0009785032656031902,0.0008598801736537682,0.0001272280724407739,8.604980491351902e-06,0.0087940232739514
1,1,6,-6,7,-69,-0.0009785032656031902,0.0008598801736537682,0.00012928536572190752,1.0662273772485409e-05,0.010896513223093577
1,1,6,-6,7,-68,-0.0009785032656031902,0.0008598801736537682,0.00013126991538695934,1.2646823437537395e-05,0.0129246614519384
1,1,6,-6,7,-67,-0.0009785032656031902,0.0008598801736537682,0.00013286029493083618,1.4237202981414072e-05,0.014549980037764787
1,1,6,-6,7,-66,-0.0009785032656031902,0.0008598801736537682,0.00013477880621554685,1.615571426612488e-05,0.01651063908935023
1,1,6,-6,7,-65,-0.0009785032656031902,0.0008598801736537682,0.00013709670334849784,1.847361139907587e-05,0.018879458095306372
1,1,6,-6,7,-64,-0.0009785032656031902,0.0008598801736537682,0.00013932490554633952,2.0701813596917407e-05,0.02115661165847612
1,1,6,-6,7,-63,-0.0009785032656031902,0.0008598801736537682,0.00014108373022014004,2.2460638270717934e-05,0.02295407594462371
1,1,6,-6,7,-62,-0.0009785032656031902,0.0008598801736537682,0.00014325154937574165,2.462845742631954e-05,0.025169519910735846
1,1,6,-6,7,-61,-0.0009785032656031902,0.0008598801736537682,0.00014587559709580093,2.72525051463789e-05,0.02785121532484546
1,1,6,-6,7,-60,-0.0009785032656031902,0.0008598801736537682,0.0001483645489833183,2.97414570338962e-05,0.03039484698659879
1,2,6,-6,7,-28,-0.0011876060720696538,0.0008598801736537682,0.0003028334263225402,-2.489247209334542e-05,0.020960209516245602
1,2,6,-6,7,-27,-0.0011876060720696538,0.0008598801736537682,0.0003109907425612186,-1.673515585466699e-05,0.01409150411760901
1,2,6,-6,7,-26,-0.0011876060720696538,0.0008598801736537682,0.00032327082260936535,-4.4550758065201295e-06,0.0037513077031984363
1,2,6,-6,7,-25,-0.0011876060720696538,0.0008598801736537682,0.0003369247975049522,9.198899089066627e-06,0.007745749458013134
1,2,6,-6,7,-24,-0.0011876060720696538,0.0008598801736537682,0.0003482778907746119,2.055199235872639e-05,0.0173053951491762
1,2,6,-5,7,-38,-0.0011876060720696538,0.000930972361666277,0.00022828083107554652,-2.835287932783032e-05,0.02387397639220508
1,2,6,-5,7,-37,-0.0011876060720696538,0.000930972361666277,0.0002348867562192406,-2.1746954184136223e-05,0.018311588914527503
1,2,6,-5,7,-36,-0.0011876060720696538,0.000930972361666277,0.00023985099246522375,-1.6782717938153063e-05,0.014131552821135077
1,2,6,-5,7,-35,-0.0011876060720696538,0.000930972361666277,0.00024541830858705973,-1.1215401816317165e-05,0.009443705349848848
1,2,6,-5,7,-34,-0.0011876060720696538,0.000930972361666277,0.00025321874958393544,-3.414960819441348e-06,0.0028754996288374137
1,2,6,-5,7,-33,-0.0011876060720696538,0.000930972361666277,0.00026135259410226046,4.718883698883727e-06,0.003973441875941302
1,2,6,-5,7,-32,-0.0011876060720696538,0.000930972361666277,0.00026740422077175445,1.0770510368377775e-05,0.009069093381787694
1,2,6,-5,7,-31,-0.0011876060720696538,0.000930972361666277,0.00027435259335342114,1.771888295004436e-05,0.014919831892712938
1,2,6,-5,7,-30,-0.0011876060720696538,0.000930972361666277,0.0002841736678586646,2.7539957455287832e-05,0.02318947174738982
1,3,6,-5,7,-27,-0.0012725407985733764,0.000930972361666277,0.0003109907425612186,-3.057769434588087e-05,0.02402885186876601
1,3,6,-5,7,-26,-0.0012725407985733764,0.000930972361666277,0.00032327082260936535,-1.829761429773401e-05,0.014378803664485374
1,3,6,-5,7,-25,-0.0012725407985733764,0.000930972361666277,0.0003369247975049522,-4.643639402147253e-06,0.00364910846658367
1,3,6,-5,7,-24,-0.0012725407985733764,0.000930972361666277,0.0003482778907746119,6.709453867512509e-06,0.005272486253512941
1,2,6,-4,7,-65,-0.0011876060720696538,0.0010207625668623673,0.00013709670334849784,-2.9746801858788552e-05,0.02504770105035627
1,2,6,-4,7,-64,-0.0011876060720696538,0.0010207625668623673,0.00013932490554633952,-2.7518599660947014e-05,0.02317148784275754
1,2,6,-4,7,-63,-0.0011876060720696538,0.0010207625668623673,0.00014108373022014004,-2.5759774987146487e-05,0.021690504615099058
1,2,6,-4,7,-62,-0.0011876060720696538,0.0010207625668623673,0.00014325154937574165,-2.359195583154488e-05,0.0198651357435643
1,2,6,-4,7,-61,-0.0011876060720696538,0.0010207625668623673,0.00014587559709580093,-2.0967908111485523e-05,0.017655608711181922
1,2,6,-4,7,-60,-0.0011876060720696538,0.0010207625668623673,0.0001483645489833183,-1.847895622396822e-05,0.015559836429401836
1,2,6,-4,7,-59,-0.0011876060720696538,0.0010207625668623673,0.00015031980923841147,-1.6523695968875037e-05,0.013913448539446262
1,2,6,-4,7,-58,-0.0011876060720696538,0.0010207625668623673,0.00015283027108215806,-1.4013234125128358e-05,0.011799564228151298
1,2,6,-4,7,-57,-0.0011876060720696538,0.0010207625668623673,0.00015583446101297198,-1.1009044194314416e-05,0.009269946031118583
1,2,6,-4,7,-56,-0.0011876060720696538,0.0010207625668623673,0.00015863912287043133,-8.204382336855038e-06,0.006908336467627833
1,2,6,-4,7,-55,-0.0011876060720696538,0.0010207625668623673,0.00016083419036462692,-6.009314842659501e-06,0.005060023676190038
1,2,6,-4,7,-54,-0.0011876060720696538,0.0010207625668623673,0.00016375122273638008,-3.0922824709063695e-06,0.0026037947629531867
1,2,6,-4,7,-53,-0.0011876060720696538,0.0010207625668623673,0.00016719563727975024,3.5213207246376395e-07,0.000296505786510589
1,2,6,-4,7,-52,-0.0011876060720696538,0.0010207625668623673,0.00017029811023088262,3.4546050235960673e-06,0.0029088812400358396
1,2,6,-4,7,-51,-0.0011876060720696538,0.0010207625668623673,0.00017277520473836524,5.931699531078714e-06,0.004994669251514922
1,2,6,-4,7,-50,-0.0011876060720696538,0.0010207625668623673,0.00017625655638708223,9.413051179795861e-06,0.007926071953633275
1,2,6,-4,7,-49,-0.0011876060720696538,0.0010207625668623673,0.00018024108064176023,1.3397575434473787e-05,0.011281161110203563
1,2,6,-4,7,-48,-0.0011876060720696538,0.0010207625668623673,0.0001836615267252259,1.681802151793938e-05,0.014161279496180443
1,2,6,-4,7,-47,-0.0011876060720696538,0.0010207625668623673,0.0001865733007850629,1.9729795577776415e-05,0.016613080752772753
1,2,6,-4,7,-46,-0.0011876060720696538,0.0010207625668623673,0.00019078529440170452,2.394178919441813e-05,0.020159705947523927
1,2,6,-4,7,-45,-0.0011876060720696538,0.0010207625668623673,0.00019543238947494066,2.858888426765429e-05,0.024072699643436595
1,3,6,-4,7,-39,-0.0012725407985733764,0.0010207625668623673,0.00022198096905894134,-2.9797262652067873e-05,0.02341556568203791
1,3,6,-4,7,-38,-0.0012725407985733764,0.0010207625668623673,0.00022828083107554652,-2.3497400635462667e-05,0.018464948755910378
1,3,6,-4,7,-37,-0.0012725407985733764,0.0010207625668623673,0.0002348867562192406,-1.689147549176857e-05,0.01327381841957862
1,3,6,-4,7,-36,-0.0012725407985733764,0.0010207625668623673,0.00023985099246522375,-1.192723924578541e-05,0.009372775520562353
