l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a
0,2,1,-4,1,1,-0.001765944891624453,0.00040565959020519033,0.001402349345658435,4.20640442391723e-05,0.02381956789176956
0,1,1,-2,1,-2,-0.0013670496012871862,0.0007056292037688125,0.0007056292037688125,4.4208806250438815e-05,0.03233884579521672
0,3,1,-2,1,1,-0.0021613830015669586,0.0007056292037688125,0.001402349345658435,-5.340445213971104e-05,0.02470846310024364
0,4,1,-2,1,2,-0.002557745777422354,0.0007056292037688125,0.0018301444786569952,-2.197209499654653e-05,0.008590413945943282
0,5,1,-2,1,3,-0.0029765770535855798,0.0007056292037688125,0.0022753331501027397,4.385300285972282e-06,0.0014732695331000274
0,6,1,-2,1,4,-0.00341883271154219,0.0007056292037688125,0.0027270784208277225,1.387491305434533e-05,0.0040583772957076165
0,7,1,-2,1,5,-0.003864139090958744,0.0007056292037688125,0.0031823543534735717,2.3844466283640467e-05,0.006170706002646592
1,2,0,1,1,-4,-0.0018301444786569952,0.0013670496012871862,0.00040565959020519033,-5.7435287164618685e-05,0.031382925137564056
1,4,0,1,1,1,-0.0027270784208277225,0.0013670496012871862,0.001402349345658435,4.2320526117898584e-05,0.015518631878966451
1,5,0,1,1,2,-0.0031823543534735717,0.0013670496012871862,0.0018301444786569952,1.4839726470609795e-05,0.004663128244788983
1,6,0,1,1,3,-0.003636423235290603,0.0013670496012871862,0.0022753331501027397,5.959516099322826e-06,0.0016388400672086713
1,2,0,2,1,-15,-0.0018301444786569952,0.001765944891624453,0.0001132736626977355,4.9074075665193374e-05,0.026814317797032687
1,2,0,2,1,-14,-0.0018301444786569952,0.001765944891624453,0.00012111887065684587,5.6919283624303624e-05,0.031100978249581905
1,3,0,2,1,-3,-0.0022753331501027397,0.001765944891624453,0.0005220437907172681,1.2655532238981491e-05,0.005562056808432667
1,4,0,2,1,-1,-0.0027270784208277225,0.001765944891624453,0.0009732323628226527,1.2098833619383041e-05,0.00443655507923047
1,5,0,2,1,1,-0.0031823543534735717,0.001765944891624453,0.001402349345658435,-1.4060116190683578e-05,0.004418149152792121
1,6,0,2,1,2,-0.003636423235290603,0.001765944891624453,0.0018301444786569952,-4.033386500915505e-05,0.011091631088957056
1,3,0,3,1,-15,-0.0022753331501027397,0.0021613830015669586,0.0001132736626977355,-6.764858380458108e-07,0.0002973128739478282
1,3,0,3,1,-14,-0.0022753331501027397,0.0021613830015669586,0.00012111887065684587,7.168722121064872e-06,0.0031506252702999463
1,3,0,3,1,-13,-0.0022753331501027397,0.0021613830015669586,0.00013014189191616594,1.6191743380384628e-05,0.007116207742876471
1,3,0,3,1,-12,-0.0022753331501027397,0.0021613830015669586,0.00014061605086923174,2.6665902333450515e-05,0.011719559543289937
1,3,0,3,1,-11,-0.0022753331501027397,0.0021613830015669586,0.00015292543630297743,3.897528776719648e-05,0.017129486187742043
1,3,0,3,1,-10,-0.0022753331501027397,0.0021613830015669586,0.00016760712678320994,5.3656978247428825e-05,0.023582031600517934
1,4,0,3,1,-3,-0.0027270784208277225,0.0021613830015669586,0.0005220437907172681,-4.3651628543495916e-05,0.016006737543780198
1,5,0,3,1,-1,-0.0031823543534735717,0.0021613830015669586,0.0009732323628226527,-4.773898908396043e-05,0.015001154422621994
1,4,0,4,1,-15,-0.0027270784208277225,0.002557745777422354,0.0001132736626977355,-5.605898070763305e-05,0.020556424149554903
1,4,0,4,1,-14,-0.0027270784208277225,0.002557745777422354,0.00012111887065684587,-4.8213772748522364e-05,0.0176796429396
1,4,0,4,1,-13,-0.0027270784208277225,0.002557745777422354,0.00013014189191616594,-3.919075148920261e-05,0.014370966082195553
1,4,0,4,1,-12,-0.0027270784208277225,0.002557745777422354,0.00014061605086923174,-2.871659253613672e-05,0.010530167492367406
1,4,0,4,1,-11,-0.0027270784208277225,0.002557745777422354,0.00015292543630297743,-1.640720710239076e-05,0.0060164045804780505
1,4,0,4,1,-10,-0.0027270784208277225,0.002557745777422354,0.00016760712678320994,-1.7255166221584115e-06,0.0006327345077354552
1,4,0,4,1,-9,-0.0027270784208277225,0.002557745777422354,0.00018553855431137196,1.6205910906003443e-05,0.005942590716215864
1,4,0,4,1,-8,-0.0027270784208277225,0.002557745777422354,0.00020804800690486103,3.871536349949259e-05,0.014196644732989273
1,5,0,5,1,-11,-0.0031823543534735717,0.0029765770535855798,0.00015292543630297743,-5.285186358501429e-05,0.0166077871018122
1,5,0,5,1,-10,-0.0031823543534735717,0.0029765770535855798,0.00016760712678320994,-3.817017310478194e-05,0.011994318942866565
1,5,0,5,1,-9,-0.0031823543534735717,0.0029765770535855798,0.00018553855431137196,-2.0238745576620087e-05,0.006359676933691967
1,5,0,5,1,-8,-0.0031823543534735717,0.0029765770535855798,0.00020804800690486103,2.2707070168690585e-06,0.0007135305389202051
1,5,0,5,1,-7,-0.0031823543534735717,0.0029765770535855798,0.000237039071685141,3.126177179714907e-05,0.009823472914958867
1,6,0,5,1,-2,-0.003636423235290603,0.0029765770535855798,0.0007056292037688125,4.578302206378936e-05,0.012590124719113074
1,6,0,6,1,-10,-0.003636423235290603,0.00341883271154219,0.00016760712678320994,-4.99833969652033e-05,0.013745208885513267
1,6,0,6,1,-9,-0.003636423235290603,0.00341883271154219,0.00018553855431137196,-3.205196943704145e-05,0.008814147133915788
1,6,0,6,1,-8,-0.003636423235290603,0.00341883271154219,0.00020804800690486103,-9.542516843552302e-06,0.0026241491229471027
1,6,0,6,1,-7,-0.003636423235290603,0.00341883271154219,0.000237039071685141,1.944854793672771e-05,0.005348263026147309
0,1,2,-13,2,-2,-0.0013670496012871862,0.00022419533611500863,0.00110046555856185,-4.2388706610327516e-05,0.031007438625793218
0,2,2,-13,2,0,-0.001765944891624453,0.00022419533611500863,0.0014959044672333557,-4.584508827608878e-05,0.025960656243308313
0,1,2,-12,2,-2,-0.0013670496012871862,0.000242040367093753,0.00110046555856185,-2.454367563158315e-05,0.01795375647560507
0,2,2,-12,2,0,-0.001765944891624453,0.000242040367093753,0.0014959044672333557,-2.8000057297344417e-05,0.015855566858367698
0,1,2,-11,2,-2,-0.0013670496012871862,0.0002629571007287834,0.00110046555856185,-3.6269419965526562e-06,0.0026531166046481424
0,2,2,-11,2,0,-0.001765944891624453,0.0002629571007287834,0.0014959044672333557,-7.083323662313923e-06,0.004011067217277733
0,1,2,-10,2,-2,-0.0013670496012871862,0.0002878316375656595,0.00110046555856185,2.1247594840323328e-05,0.015542665621142805
0,2,2,-10,2,0,-0.001765944891624453,0.0002878316375656595,0.0014959044672333557,1.779121317456206e-05,0.010074614026146832
0,1,2,-9,2,-2,-0.0013670496012871862,0.00031811933697092974,0.00110046555856185,5.1535294245593725e-05,0.037698189002849006
0,2,2,-9,2,0,-0.001765944891624453,0.00031811933697092974,0.0014959044672333557,4.807891257983224e-05,0.02722560189044491
0,3,2,-8,2,1,-0.0021613830015669586,0.00035598900222395244,0.0017799963786437544,-2.53976206992519e-05,0.011750634052751938
0,2,2,-7,2,-1,-0.001765944891624453,0.0004044927854047097,0.0013263988229529704,-3.5053283266772836e-05,0.01984959068259945
0,3,2,-7,2,1,-0.0021613830015669586,0.0004044927854047097,0.0017799963786437544,2.3106162481505415e-05,0.010690452578165886
0,1,2,-6,2,-3,-0.0013670496012871862,0.0004686664501769211,0.0008582495654269768,-4.013358568328825e-05,0.029357812361379774
0,2,2,-6,2,-1,-0.001765944891624453,0.0004686664501769211,0.0013263988229529704,2.9120381505438452e-05,0.01648997182389495
0,4,2,-6,2,2,-0.002557745777422354,0.0004686664501769211,0.002084498880719699,-4.580446525733611e-06,0.001790813835435082
0,5,2,-6,2,3,-0.0029765770535855798,0.0004686664501769211,0.0024775433149668664,-3.0367288441792047e-05,0.010202083767733027
0,6,2,-6,2,4,-0.00341883271154219,0.0004686664501769211,0.002917868855327459,-3.229740603780985e-05,0.009446910323740561
0,7,2,-6,2,5,-0.003864139090958744,0.0004686664501769211,0.00337400114289716,-2.1471497884662655e-05,0.005556605851715159
0,1,2,-5,2,-3,-0.0013670496012871862,0.0005560350669521929,0.0008582495654269768,4.7235031091983444e-05,0.03455253638749311
0,5,2,-5,2,3,-0.0029765770535855798,0.0005560350669521929,0.0024775433149668664,5.700132833347943e-05,0.019149958931792384
0,6,2,-5,2,4,-0.00341883271154219,0.0005560350669521929,0.002917868855327459,5.5071210737462056e-05,0.016108191123695013
0,1,2,-4,2,-4,-0.0013670496012871862,0.0006793946278050737,0.0006793946278050737,-8.260345677038811e-06,0.006042462299291142
0,2,2,-4,2,-2,-0.001765944891624453,0.0006793946278050737,0.00110046555856185,1.3915294742470859e-05,0.007879801237551921
0,3,2,-4,2,0,-0.0021613830015669586,0.0006793946278050737,0.0014959044672333557,1.3916093471470683e-05,0.006438513424683085
0,2,2,-3,2,-3,-0.001765944891624453,0.0008582495654269768,0.0008582495654269768,-4.9445760770499506e-05,0.02799960576630195
0,3,2,-3,2,-1,-0.0021613830015669586,0.0008582495654269768,0.0013263988229529704,2.3265386812988502e-05,0.010764120378536137
0,5,2,-3,2,2,-0.0029765770535855798,0.0008582495654269768,0.002084498880719699,-3.3828607438903934e-05,0.011364935907892608
0,3,2,-2,2,-2,-0.0021613830015669586,0.00110046555856185,0.00110046555856185,3.954811555674162e-05,0.018297597199603235
0,4,2,-2,2,0,-0.002557745777422354,0.00110046555856185,0.0014959044672333557,3.862424837285192e-05,0.015100894199022658
0,6,2,-1,2,2,-0.00341883271154219,0.0013263988229529704,0.002084498880719699,-7.935007869520286e-06,0.0023209699154717956
0,5,2,0,2,0,-0.0029765770535855798,0.0014959044672333557,0.0014959044672333557,1.5231880881131591e-05,0.005117247296784503
0,7,2,1,2,2,-0.003864139090958744,0.0017799963786437544,0.002084498880719699,3.5616840470941574e-07,9.217277026667424e-05
2,0,0,1,2,-20,-0.0014959044672333557,0.0013670496012871862,0.00014803198677148957,1.9177120825320014e-05,0.012819749686815029
2,0,0,1,2,-19,-0.0014959044672333557,0.0013670496012871862,0.00015558678443083372,2.67319184846643e-05,0.017870070629646843
2,0,0,1,2,-18,-0.0014959044672333557,0.0013670496012871862,0.00016393072732648068,3.507586138031134e-05,0.023447928760573476
2,0,0,1,2,-17,-0.0014959044672333557,0.0013670496012871862,0.00017320588075787696,4.43510148117074e-05,0.029648293579692078
2,0,0,1,2,-16,-0.0014959044672333557,0.0013670496012871862,0.00018360512260193226,5.4750256655762726e-05,0.03660010238288959
2,1,0,1,2,-8,-0.0017799963786437544,0.0013670496012871862,0.00035598900222395244,-5.6957775132615704e-05,0.031998815175126344
2,1,0,1,2,-7,-0.0017799963786437544,0.0013670496012871862,0.0004044927854047097,-8.45399195185839e-06,0.0047494433434183735
2,1,0,1,2,-6,-0.0017799963786437544,0.0013670496012871862,0.0004686664501769211,5.57196728203529e-05,0.03130325066324449
2,2,0,1,2,-4,-0.002084498880719699,0.0013670496012871862,0.0006793946278050737,-3.805465162743911e-05,0.01825601921853768
2,3,0,1,2,-2,-0.0024775433149668664,0.0013670496012871862,0.00110046555856185,-1.0028155117830072e-05,0.004047620502636575
2,4,0,1,2,0,-0.002917868855327459,0.0013670496012871862,0.0014959044672333557,-5.491478680691745e-05,0.01882016962710773
2,6,0,1,2,3,-0.0038260656370972972,0.0013670496012871862,0.0024775433149668664,1.852727915675539e-05,0.004842384034689847
2,2,0,2,2,-11,-0.002084498880719699,0.001765944891624453,0.0002629571007287834,-5.559688836646263e-05,0.02667158465792369
2,2,0,2,2,-10,-0.002084498880719699,0.001765944891624453,0.0002878316375656595,-3.0722351529586644e-05,0.014738483101981503
2,2,0,2,2,-9,-0.002084498880719699,0.001765944891624453,0.00031811933697092974,-4.34652124316464e-07,0.00020851636253524635
2,2,0,2,2,-8,-0.002084498880719699,0.001765944891624453,0.00035598900222395244,3.743501312870618e-05,0.0179587590451386
2,3,0,2,2,-4,-0.0024775433149668664,0.001765944891624453,0.0006793946278050737,-3.220379553733974e-05,0.01299827750449256
2,4,0,2,2,-2,-0.002917868855327459,0.001765944891624453,0.00110046555856185,-5.1458405141156186e-05,0.017635612734000425
2,6,0,2,2,2,-0.0038260656370972972,0.001765944891624453,0.002084498880719699,2.4378135246855195e-05,0.006371593579181259
2,3,0,3,2,-11,-0.0024775433149668664,0.0021613830015669586,0.0002629571007287834,-5.3203212671124565e-05,0.02147418063277577
2,3,0,3,2,-10,-0.0024775433149668664,0.0021613830015669586,0.0002878316375656595,-2.8328675834248147e-05,0.011434179843845435
2,3,0,3,2,-9,-0.0024775433149668664,0.0021613830015669586,0.00031811933697092974,1.9590235710220325e-06,0.0007907121377808209
2,3,0,3,2,-8,-0.0024775433149668664,0.0021613830015669586,0.00035598900222395244,3.982868882404468e-05,0.016075879918401075
2,4,0,4,2,-9,-0.002917868855327459,0.002557745777422354,0.00031811933697092974,-4.200374093417522e-05,0.014395349145827642
2,4,0,4,2,-8,-0.002917868855327459,0.002557745777422354,0.00035598900222395244,-4.134075681152573e-06,0.0014168133957098714
2,4,0,4,2,-7,-0.002917868855327459,0.002557745777422354,0.0004044927854047097,4.436970749960474e-05,0.015206203465448528
2,5,0,4,2,-3,-0.00337400114289716,0.002557745777422354,0.0008582495654269768,4.1994199952170765e-05,0.012446409521993086
2,5,0,5,2,-8,-0.00337400114289716,0.0029765770535855798,0.00035598900222395244,-4.143508708762773e-05,0.01228069740724764
2,5,0,5,2,-7,-0.00337400114289716,0.0029765770535855798,0.0004044927854047097,7.068696093129583e-06,0.0020950485176954897
2,6,0,5,2,-3,-0.0038260656370972972,0.0029765770535855798,0.0008582495654269768,8.760981915259189e-06,0.002289814850616583
2,6,0,6,2,-8,-0.0038260656370972972,0.00341883271154219,0.00035598900222395244,-5.1243923331154885e-05,0.013393372772881091
2,6,0,6,2,-7,-0.0038260656370972972,0.00341883271154219,0.0004044927854047097,-2.7401401503975714e-06,0.0007161769844796547
0,1,3,-20,3,-3,-0.0013670496012871862,0.00020856833914888106,0.0011282478210415036,-3.0233441096801615e-05,0.022115833301391857
0,1,3,-19,3,-3,-0.0013670496012871862,0.00021913257357116607,0.0011282478210415036,-1.9669206674516413e-05,0.014388070963918417
0,1,3,-18,3,-3,-0.0013670496012871862,0.00023078606070599838,0.0011282478210415036,-8.015719539684234e-06,0.00586351770421263
0,2,3,-18,3,-1,-0.001765944891624453,0.00023078606070599838,0.0014845828501682254,-5.057598075022926e-05,0.02863961440139027
0,1,3,-17,3,-3,-0.0013670496012871862,0.00024372392847575667,0.0011282478210415036,4.9221482300741345e-06,0.0036005630120805707
0,2,3,-17,3,-1,-0.001765944891624453,0.00024372392847575667,0.0014845828501682254,-3.763811298047089e-05,0.021313299842470417
0,3,3,-17,3,1,-0.0021613830015669586,0.00024372392847575667,0.001872111220980286,-4.5547852110916064e-05,0.021073475676404784
0,1,3,-16,3,-3,-0.0013670496012871862,0.00025821049442532765,0.0011282478210415036,1.940871417964495e-05,0.01419752009098287
0,2,3,-16,3,-1,-0.001765944891624453,0.00025821049442532765,0.0014845828501682254,-2.3151547030899862e-05,0.013110005380520835
0,3,3,-16,3,1,-0.0021613830015669586,0.00025821049442532765,0.001872111220980286,-3.1061286161344816e-05,0.014371023617205289
0,1,3,-15,3,-3,-0.0013670496012871862,0.00027457481639308327,0.0011282478210415036,3.577303614740062e-05,0.026168060115534547
0,2,3,-15,3,-1,-0.001765944891624453,0.00027457481639308327,0.0014845828501682254,-6.7872250631444055e-06,0.0038433957341109264
0,3,3,-15,3,1,-0.0021613830015669586,0.00027457481639308327,0.001872111220980286,-1.469696419358936e-05,0.006799796326210745
0,7,3,-15,3,5,-0.003864139090958744,0.00027457481639308327,0.00354134869774849,-4.821557681717031e-05,0.012477702195033405
0,1,3,-14,3,-3,-0.0013670496012871862,0.0002931983360635411,0.0011282478210415036,5.4396555817858494e-05,0.03979120857548973
0,2,3,-14,3,-1,-0.001765944891624453,0.0002931983360635411,0.0014845828501682254,1.1836294607313466e-05,0.006702527730876995
0,3,3,-14,3,1,-0.0021613830015669586,0.0002931983360635411,0.001872111220980286,3.926555476868512e-06,0.001816686572450065
0,5,3,-14,3,3,-0.0029765770535855798,0.0002931983360635411,0.0026320577350822383,-5.1320982439800183e-05,0.01724161058689175
0,6,3,-14,3,4,-0.00341883271154219,0.0002931983360635411,0.003083242862654661,-4.23915128239874e-05,0.01239941126129718
0,7,3,-14,3,5,-0.003864139090958744,0.0002931983360635411,0.00354134869774849,-2.959205714671287e-05,0.007658124216064564
0,2,3,-13,3,-1,-0.001765944891624453,0.0003145241721925985,0.0014845828501682254,3.316213073637094e-05,0.018778689467407923
0,3,3,-13,3,1,-0.0021613830015669586,0.0003145241721925985,0.001872111220980286,2.5252391605925986e-05,0.011683441383419096
0,4,3,-13,3,2,-0.002557745777422354,0.0003145241721925985,0.0022016984592632366,-4.152314596651916e-05,0.0162342740756532
0,5,3,-13,3,3,-0.0029765770535855798,0.0003145241721925985,0.0026320577350822383,-2.9995146310743143e-05,0.01007706025100578
0,6,3,-13,3,4,-0.00341883271154219,0.0003145241721925985,0.003083242862654661,-2.1065676694930358e-05,0.006161657639407549
0,7,3,-13,3,5,-0.003864139090958744,0.0003145241721925985,0.00354134869774849,-8.266221017655395e-06,0.0021392141491481447
0,3,3,-12,3,1,-0.0021613830015669586,0.0003391469037508789,0.001872111220980286,4.987512316420627e-05,0.02307556001321738
0,4,3,-12,3,2,-0.002557745777422354,0.0003391469037508789,0.0022016984592632366,-1.6900414408238442e-05,0.006607542687557615
0,5,3,-12,3,3,-0.0029765770535855798,0.0003391469037508789,0.0026320577350822383,-5.372414752462425e-06,0.0018048969187580153
0,6,3,-12,3,4,-0.00341883271154219,0.0003391469037508789,0.003083242862654661,3.5570548633503604e-06,0.0010404296329976966
0,7,3,-12,3,5,-0.003864139090958744,0.0003391469037508789,0.00354134869774849,1.6356510540625323e-05,0.004232899012071291
0,4,3,-11,3,2,-0.002557745777422354,0.00036789540838370405,0.0022016984592632366,1.184809022458655e-05,0.00463223918857441
0,5,3,-11,3,3,-0.0029765770535855798,0.00036789540838370405,0.0026320577350822383,2.3376089880362567e-05,0.007853346128635834
0,6,3,-11,3,4,-0.00341883271154219,0.00036789540838370405,0.003083242862654661,3.230555949617535e-05,0.009449295189878637
0,7,3,-11,3,5,-0.003864139090958744,0.00036789540838370405,0.00354134869774849,4.5105015173450315e-05,0.011672720394301119
0,1,3,-10,3,-4,-0.0013670496012871862,0.00040193925220418855,0.0009169301699926427,-4.818017909035506e-05,0.035243914372228756
0,2,3,-10,3,-2,-0.001765944891624453,0.00040193925220418855,0.0013213377449316794,-4.266789448858512e-05,0.024161509620685775
0,4,3,-10,3,2,-0.002557745777422354,0.00040193925220418855,0.0022016984592632366,4.589193404507105e-05,0.017942335962458332
0,5,3,-10,3,3,-0.0029765770535855798,0.00040193925220418855,0.0026320577350822383,5.741993370084707e-05,0.01929059206838913
0,1,3,-9,3,-4,-0.0013670496012871862,0.00044321640687763035,0.0009169301699926427,-6.903024416913097e-06,0.00504957860374148
0,2,3,-9,3,-2,-0.001765944891624453,0.00044321640687763035,0.0013213377449316794,-1.3907398151433766e-06,0.0007875329642161519
0,3,3,-9,3,0,-0.0021613830015669586,0.00044321640687763035,0.0016902978799641158,-2.786871472521251e-05,0.012893927038848858
0,1,3,-8,3,-4,-0.0013670496012871862,0.0004945413997012006,0.0009169301699926427,4.4421968406657165e-05,0.03249477441405955
0,2,3,-8,3,-2,-0.001765944891624453,0.0004945413997012006,0.0013213377449316794,4.9934253008426886e-05,0.028276223819472354
0,3,3,-8,3,0,-0.0021613830015669586,0.0004945413997012006,0.0016902978799641158,2.3456278098357534e-05,0.010852439424827626
0,1,3,-7,3,-5,-0.0013670496012871862,0.0005597702606948203,0.0007595550584625679,-4.772428212979811e-05,0.0349104246728589
0,1,3,-6,3,-5,-0.0013670496012871862,0.0006451392771633404,0.0007595550584625679,3.764473433872208e-05,0.02753721174657932
0,2,3,-6,3,-3,-0.001765944891624453,0.0006451392771633404,0.0011282478210415036,7.442206580390897e-06,0.004214291519337831
0,3,3,-6,3,-1,-0.0021613830015669586,0.0006451392771633404,0.0014845828501682254,-3.166087423539261e-05,0.014648433069214997
0,4,3,-6,3,1,-0.002557745777422354,0.0006451392771633404,0.001872111220980286,-4.0495279278727515e-05,0.015832409786846705
0,5,3,-5,3,2,-0.0029765770535855798,0.0007595550584625679,0.0022016984592632366,-1.53235358597752e-05,0.005148039370026217
0,6,3,-5,3,3,-0.00341883271154219,0.0007595550584625679,0.0026320577350822383,-2.7219917997383606e-05,0.007961757796889998
0,7,3,-5,3,4,-0.003864139090958744,0.0007595550584625679,0.003083242862654661,-2.1341169841514792e-05,0.005522878276159507
0,4,3,-4,3,0,-0.002557745777422354,0.0009169301699926427,0.0016902978799641158,4.948227253440433e-05,0.01934604798146577
0,4,3,-3,3,-1,-0.002557745777422354,0.0011282478210415036,0.0014845828501682254,5.5084893787375223e-05,0.0215365007240433
0,5,3,-3,3,1,-0.0029765770535855798,0.0011282478210415036,0.001872111220980286,2.3781988436210114e-05,0.007989710331053708
0,5,3,-2,3,0,-0.0029765770535855798,0.0013213377449316794,0.0016902978799641158,3.505857131021542e-05,0.011778150096260376
0,5,3,-1,3,-1,-0.0029765770535855798,0.0014845828501682254,0.0014845828501682254,-7.411353249128869e-06,0.0024898912797171385
0,6,3,0,3,0,-0.00341883271154219,0.0016902978799641158,0.0016902978799641158,-3.823695161395829e-05,0.01118421251933971
0,7,3,0,3,2,-0.003864139090958744,0.0016902978799641158,0.0022016984592632366,2.7857248268608418e-05,0.007209173275824465
3,0,0,1,3,-15,-0.0016902978799641158,0.0013670496012871862,0.00027457481639308327,-4.867346228384635e-05,0.028795789701209152
3,0,0,1,3,-14,-0.0016902978799641158,0.0013670496012871862,0.0002931983360635411,-3.0049942613388477e-05,0.01777789759401841
3,0,0,1,3,-13,-0.0016902978799641158,0.0013670496012871862,0.0003145241721925985,-8.724106484331003e-06,0.005161283456449825
3,0,0,1,3,-12,-0.0016902978799641158,0.0013670496012871862,0.0003391469037508789,1.5898625073949282e-05,0.00940581258629207
3,0,0,1,3,-11,-0.0016902978799641158,0.0013670496012871862,0.00036789540838370405,4.464712970677449e-05,0.02641376424593417
3,1,0,1,3,-8,-0.001872111220980286,0.0013670496012871862,0.0004945413997012006,-1.0520219991899237e-05,0.005619441769271901
3,1,0,1,3,-7,-0.001872111220980286,0.0013670496012871862,0.0005597702606948203,5.470864100172055e-05,0.02922296516820923
3,3,0,1,3,-2,-0.0026320577350822383,0.0013670496012871862,0.0013213377449316794,5.632961113662734e-05,0.02140135848306813
3,4,0,1,3,0,-0.003083242862654661,0.0013670496012871862,0.0016902978799641158,-2.5895381403359154e-05,0.008398748511514698
3,5,0,1,3,2,-0.00354134869774849,0.0013670496012871862,0.0022016984592632366,2.7399362801932593e-05,0.007736985295842934
3,2,0,2,3,-10,-0.0022016984592632366,0.001765944891624453,0.00040193925220418855,-3.381431543459474e-05,0.015358286368565732
3,2,0,2,3,-9,-0.0022016984592632366,0.001765944891624453,0.00044321640687763035,7.462839238847e-06,0.0033895828047880456
3,3,0,2,3,-4,-0.0026320577350822383,0.001765944891624453,0.0009169301699926427,5.081732653485762e-05,0.01930707136759287
3,4,0,2,3,-2,-0.003083242862654661,0.001765944891624453,0.0013213377449316794,4.039773901471505e-06,0.0013102353857371047
3,3,0,3,3,-9,-0.0026320577350822383,0.0021613830015669586,0.00044321640687763035,-2.745832663764939e-05,0.010432266082792237
3,3,0,3,3,-8,-0.0026320577350822383,0.0021613830015669586,0.0004945413997012006,2.3866666185920656e-05,0.009067683382399263
3,4,0,3,3,-4,-0.003083242862654661,0.0021613830015669586,0.0009169301699926427,-4.929691095059956e-06,0.0015988656471957287
3,4,0,4,3,-8,-0.003083242862654661,0.002557745777422354,0.0004945413997012006,-3.095568553110675e-05,0.010039976385270545
3,4,0,4,3,-7,-0.003083242862654661,0.002557745777422354,0.0005597702606948203,3.427317546251304e-05,0.011115950636792833
3,5,0,5,3,-7,-0.00354134869774849,0.0029765770535855798,0.0005597702606948203,-5.001383468090318e-06,0.0014122821260922668
0,1,4,-25,4,-4,-0.0013670496012871862,0.00021634283670237672,0.0011164319758063441,-3.427478877846544e-05,0.025072088639792583
0,3,4,-25,4,1,-0.0021613830015669586,0.00021634283670237672,0.001977541414158642,3.2501249294060106e-05,0.015037246647400004
0,5,4,-25,4,3,-0.0029765770535855798,0.00021634283670237672,0.0027308744547570513,-2.9359762126151753e-05,0.009863598891480075
0,6,4,-25,4,4,-0.00341883271154219,0.00021634283670237672,0.0032009430000721653,-1.5468747676479142e-06,0.0004524569928284498
0,7,4,-25,4,5,-0.003864139090958744,0.00021634283670237672,0.003667673471144265,1.9877216887897575e-05,0.005144022101690386
0,1,4,-24,4,-4,-0.0013670496012871862,0.00022493105002788054,0.0011164319758063441,-2.5686575452961566e-05,0.018789790384178898
0,3,4,-24,4,1,-0.0021613830015669586,0.00022493105002788054,0.001977541414158642,4.108946261956398e-05,0.01901072720095187
0,5,4,-24,4,3,-0.0029765770535855798,0.00022493105002788054,0.0027308744547570513,-2.077154880064788e-05,0.0069783339811836905
0,6,4,-24,4,4,-0.00341883271154219,0.00022493105002788054,0.0032009430000721653,7.0413385578559605e-06,0.002059573881484159
