l_a,n_a,l_b,n_b,l_c,n_c,omega_a,omega_b,omega_c,delta,abs_delta_over_omega_a
1,4,0,4,1,-18,-0.0015644708523005883,0.0014963771674694015,8.898542087343055e-05,2.0891736042243743e-05,0.013353867227070413
1,4,0,4,1,-17,-0.0015644708523005883,0.0014963771674694015,9.264635405197373e-05,2.4552669220787027e-05,0.01569391285537969
1,4,0,4,1,-16,-0.0015644708523005883,0.0014963771674694015,9.88087544905553e-05,3.0715069659368504e-05,0.01963288073676881
1,5,0,4,1,-5,-0.001826233191021668,0.0014963771674694015,0.0003081422333935004,-2.171379015876592e-05,0.011889932931630903
1,5,0,4,1,-4,-0.001826233191021668,0.0014963771674694015,0.00035579400850914314,2.5937984956876875e-05,0.01420299723189574
1,6,0,4,1,-2,-0.0020806656855415083,0.0014963771674694015,0.0006077803290982369,2.3491811026129985e-05,0.011290526483602804
1,5,0,5,1,-20,-0.001826233191021668,0.0017437048376520042,8.038121933873263e-05,-2.1471340309311884e-06,0.0011757173407466084
1,5,0,5,1,-19,-0.001826233191021668,0.0017437048376520042,8.510584581936774e-05,2.5774924497039796e-06,0.0014113709368418757
1,5,0,5,1,-18,-0.001826233191021668,0.0017437048376520042,8.898542087343055e-05,6.4570675037667596e-06,0.003535730012745206
1,5,0,5,1,-17,-0.001826233191021668,0.0017437048376520042,9.264635405197373e-05,1.0118000682310044e-05,0.005540366220509676
1,5,0,5,1,-16,-0.001826233191021668,0.0017437048376520042,9.88087544905553e-05,1.628040112089152e-05,0.00891474385688041
1,5,0,5,1,-15,-0.001826233191021668,0.0017437048376520042,0.00010630276611684686,2.3774412747183064e-05,0.013018278752168941
1,5,0,5,1,-14,-0.001826233191021668,0.0017437048376520042,0.00011422419560639254,3.1695842236728914e-05,0.01735585706828436
1,6,0,5,1,-5,-0.0020806656855415083,0.0017437048376520042,0.0003081422333935004,-2.8818614496003894e-05,0.013850670338951468
1,6,0,5,1,-4,-0.0020806656855415083,0.0017437048376520042,0.00035579400850914314,1.88331606196389e-05,0.009051507289474731
1,7,0,5,1,-2,-0.0023341170146548044,0.0017437048376520042,0.0006077803290982369,1.736815209543675e-05,0.007440994597267587
1,6,0,6,1,-20,-0.0020806656855415083,0.0019873198889503313,8.038121933873263e-05,-1.2964577252444487e-05,0.00623097566443999
1,6,0,6,1,-19,-0.0020806656855415083,0.0019873198889503313,8.510584581936774e-05,-8.239950771809102e-06,0.0039602473521182695
1,6,0,6,1,-18,-0.0020806656855415083,0.0019873198889503313,8.898542087343055e-05,-4.360375717746539e-06,0.0020956637810901945
1,6,0,6,1,-17,-0.0020806656855415083,0.0019873198889503313,9.264635405197373e-05,-6.994425392034716e-07,0.00033616286559819754
1,6,0,6,1,-16,-0.0020806656855415083,0.0019873198889503313,9.88087544905553e-05,5.462957899378222e-06,0.0026255817728624902
1,6,0,6,1,-15,-0.0020806656855415083,0.0019873198889503313,0.00010630276611684686,1.2956969525669982e-05,0.006227319273686122
1,6,0,6,1,-14,-0.0020806656855415083,0.0019873198889503313,0.00011422419560639254,2.0878399015215616e-05,0.010034480387838886
1,6,0,6,1,-13,-0.0020806656855415083,0.0019873198889503313,0.00011985463760864163,2.650884101746461e-05,0.012740557602152935
1,7,0,6,1,-4,-0.0023341170146548044,0.0019873198889503313,0.00035579400850914314,8.996882804669908e-06,0.0038545123265812226
1,8,0,6,1,-2,-0.002593514277053763,0.0019873198889503313,0.0006077803290982369,1.585940994805208e-06,0.0006115027045877071
1,7,0,7,1,-20,-0.0023341170146548044,0.00223171918139612,8.038121933873263e-05,-2.2016613919951904e-05,0.00943252364029743
1,7,0,7,1,-19,-0.0023341170146548044,0.00223171918139612,8.510584581936774e-05,-1.729198743931652e-05,0.0074083635613589206
1,7,0,7,1,-18,-0.0023341170146548044,0.00223171918139612,8.898542087343055e-05,-1.3412412385253956e-05,0.005746246782420861
1,7,0,7,1,-17,-0.0023341170146548044,0.00223171918139612,9.264635405197373e-05,-9.751479206710888e-06,0.004177802203353994
1,7,0,7,1,-16,-0.0023341170146548044,0.00223171918139612,9.88087544905553e-05,-3.5890787681291947e-06,0.0015376601711032847
1,7,0,7,1,-15,-0.0023341170146548044,0.00223171918139612,0.00010630276611684686,3.904932858162565e-06,0.0016729807604526077
1,7,0,7,1,-14,-0.0023341170146548044,0.00223171918139612,0.00011422419560639254,1.1826362347708199e-05,0.005066739273762252
1,7,0,7,1,-13,-0.0023341170146548044,0.00223171918139612,0.00011985463760864163,1.7456804349957195e-05,0.00747897566418233
1,7,0,7,1,-12,-0.0023341170146548044,0.00223171918139612,0.00012847200677059366,2.607417351190933e-05,0.011170893896150906
1,8,0,7,1,-4,-0.002593514277053763,0.00223171918139612,0.00035579400850914314,-6.001087148500058e-06,0.0023138824419032325
1,8,0,8,1,-20,-0.002593514277053763,0.0024830482837053364,8.038121933873263e-05,-3.0084774009694112e-05,0.011600003237256311
1,8,0,8,1,-19,-0.002593514277053763,0.0024830482837053364,8.510584581936774e-05,-2.5360147529058727e-05,0.009778294938814797
1,8,0,8,1,-18,-0.002593514277053763,0.0024830482837053364,8.898542087343055e-05,-2.1480572474996164e-05,0.008282419212050042
1,8,0,8,1,-17,-0.002593514277053763,0.0024830482837053364,9.264635405197373e-05,-1.7819639296453096e-05,0.006870846809718063
1,8,0,8,1,-16,-0.002593514277053763,0.0024830482837053364,9.88087544905553e-05,-1.1657238857871403e-05,0.004494765639429619
1,8,0,8,1,-15,-0.002593514277053763,0.0024830482837053364,0.00010630276611684686,-4.163227231579643e-06,0.001605245542087039
1,8,0,8,1,-14,-0.002593514277053763,0.0024830482837053364,0.00011422419560639254,3.758202257965991e-06,0.001449077142631085
1,8,0,8,1,-13,-0.002593514277053763,0.0024830482837053364,0.00011985463760864163,9.388644260214987e-06,0.0036200472630058176
1,8,0,8,1,-12,-0.002593514277053763,0.0024830482837053364,0.00012847200677059366,1.8006013422167122e-05,0.0069427084251959415
1,8,0,8,1,-11,-0.002593514277053763,0.0024830482837053364,0.00014144334735769796,3.097735400927129e-05,0.011944161743524936
0,1,2,-22,2,-3,-0.0007792523831311878,0.000126041501636018,0.0006815973580812953,2.8386476586125526e-05,0.03642783416595165
0,3,2,-20,2,0,-0.0012493730934220405,0.00013862136883975213,0.001084184424851423,-2.656729973086547e-05,0.02126450447087625
0,3,2,-19,2,0,-0.0012493730934220405,0.00014673311162609193,0.001084184424851423,-1.8455556944525775e-05,0.014771854013580436
0,1,2,-18,2,-4,-0.0007792523831311878,0.00015352237664532017,0.0005948615457785714,-3.086846070729618e-05,0.03961291793970613
0,3,2,-18,2,0,-0.0012493730934220405,0.00015352237664532017,0.001084184424851423,-1.166629192529754e-05,0.009337716641026337
0,7,2,-18,2,5,-0.00223171918139612,0.00015352237664532017,0.0020500032941760493,-2.819351057475059e-05,0.012633090583158979
0,1,2,-17,2,-4,-0.0007792523831311878,0.00015966188002164148,0.0005948615457785714,-2.472895733097492e-05,0.03173420815424286
0,3,2,-17,2,0,-0.0012493730934220405,0.00015966188002164148,0.001084184424851423,-5.526788548976171e-06,0.004423649411112468
0,7,2,-17,2,5,-0.00223171918139612,0.00015966188002164148,0.0020500032941760493,-2.2054007198429003e-05,0.009882070908505812
0,1,2,-16,2,-4,-0.0007792523831311878,0.00017009192086238595,0.0005948615457785714,-1.4298916490230432e-05,0.018349531935692772
0,3,2,-16,2,0,-0.0012493730934220405,0.00017009192086238595,0.001084184424851423,4.903252291768318e-06,0.003924570104465977
0,7,2,-16,2,5,-0.00223171918139612,0.00017009192086238595,0.0020500032941760493,-1.1623966357684947e-05,0.005208525541467641
0,1,2,-15,2,-4,-0.0007792523831311878,0.00018284447553458782,0.0005948615457785714,-1.5463618180285021e-06,0.0019844171817799505
0,2,2,-15,2,-2,-0.001005923918459338,0.00018284447553458782,0.0007958943667934111,-2.718507613133918e-05,0.027024982339594373
0,3,2,-15,2,0,-0.0012493730934220405,0.00018284447553458782,0.001084184424851423,1.765580696397014e-05,0.01413173299227277
0,7,2,-15,2,5,-0.00223171918139612,0.00018284447553458782,0.0020500032941760493,1.1285883145173078e-06,0.0005057035508433839
0,1,2,-14,2,-4,-0.0007792523831311878,0.00019649647868148708,0.0005948615457785714,1.2105641328870754e-05,0.01553494296703711
0,2,2,-14,2,-2,-0.001005923918459338,0.00019649647868148708,0.0007958943667934111,-1.3533072984439924e-05,0.013453376280352324
0,3,2,-14,2,0,-0.0012493730934220405,0.00019649647868148708,0.001084184424851423,3.1307810110869395e-05,0.025058815717823018
0,7,2,-14,2,5,-0.00223171918139612,0.00019649647868148708,0.0020500032941760493,1.4780591461416564e-05,0.006622962057515729
0,1,2,-13,2,-4,-0.0007792523831311878,0.00020631843938143438,0.0005948615457785714,2.1927602028818e-05,0.028139281320781626
0,2,2,-13,2,-2,-0.001005923918459338,0.00020631843938143438,0.0007958943667934111,-3.7111122844926767e-06,0.0036892574243354063
0,7,2,-13,2,5,-0.00223171918139612,0.00020631843938143438,0.0020500032941760493,2.460255216136381e-05,0.011024035804528478
0,2,2,-12,2,-2,-0.001005923918459338,0.00022046137364355788,0.0007958943667934111,1.0431821977630908e-05,0.01037038864093039
0,4,2,-12,2,1,-0.0014963771674694015,0.00022046137364355788,0.0012494666394183471,-2.6449154407496558e-05,0.01767545975873586
0,1,2,-11,2,-5,-0.0007792523831311878,0.00024227473908961392,0.0005155621574068845,-2.1415486634689357e-05,0.02748209321944934
0,2,2,-11,2,-2,-0.001005923918459338,0.00024227473908961392,0.0007958943667934111,3.2245187423687004e-05,0.032055294473038655
0,4,2,-11,2,1,-0.0014963771674694015,0.00024227473908961392,0.0012494666394183471,-4.635788961440462e-06,0.0030980083512502916
0,1,2,-10,2,-5,-0.0007792523831311878,0.0002694435707506636,0.0005155621574068845,5.75334502636029e-06,0.007383160001695766
0,4,2,-10,2,1,-0.0014963771674694015,0.0002694435707506636,0.0012494666394183471,2.2533042699609184e-05,0.015058397835430717
0,5,2,-10,2,2,-0.0017437048376520042,0.0002694435707506636,0.0014516366897878896,-2.2624577113450946e-05,0.012975003925501636
0,6,2,-10,2,3,-0.0019873198889503313,0.0002694435707506636,0.0016921634726612574,-2.571284553841034e-05,0.012938453281414814
0,7,2,-10,2,4,-0.00223171918139612,0.0002694435707506636,0.0019384406889540282,-2.3834921691427962e-05,0.010680072067363466
0,8,2,-10,2,6,-0.0024830482837053364,0.0002694435707506636,0.002203300367582129,-1.0304345372543974e-05,0.004149877165162203
0,1,2,-9,2,-5,-0.0007792523831311878,0.00029623166796397725,0.0005155621574068845,3.2541442239674e-05,0.04175982383129346
0,2,2,-9,2,-3,-0.001005923918459338,0.00029623166796397725,0.0006815973580812953,-2.809489241406538e-05,0.02792944068483351
0,3,2,-9,2,-1,-0.0012493730934220405,0.00029623166796397725,0.0009259419532751721,-2.7199472182891198e-05,0.021770496200131603
0,5,2,-9,2,2,-0.0017437048376520042,0.00029623166796397725,0.0014516366897878896,4.163520099862653e-06,0.002387743619194786
0,6,2,-9,2,3,-0.0019873198889503313,0.00029623166796397725,0.0016921634726612574,1.075251674903261e-06,0.0005410561635707228
0,7,2,-9,2,4,-0.00223171918139612,0.00029623166796397725,0.0019384406889540282,2.9531755218856377e-06,0.0013232738000836595
0,8,2,-9,2,6,-0.0024830482837053364,0.00029623166796397725,0.002203300367582129,1.6483751840769625e-05,0.006638514421544673
0,1,2,-8,2,-6,-0.0007792523831311878,0.00031817453857173263,0.00042843196274696814,-3.2645881812487054e-05,0.041893849180556296
0,2,2,-8,2,-3,-0.001005923918459338,0.00031817453857173263,0.0006815973580812953,-6.152021806310167e-06,0.00611579235110796
0,3,2,-8,2,-1,-0.0012493730934220405,0.00031817453857173263,0.0009259419532751721,-5.256601575135767e-06,0.004207391373170926
0,5,2,-8,2,2,-0.0017437048376520042,0.00031817453857173263,0.0014516366897878896,2.6106390707618084e-05,0.014971794620224714
0,6,2,-8,2,3,-0.0019873198889503313,0.00031817453857173263,0.0016921634726612574,2.3018122282658475e-05,0.011582494801486768
0,7,2,-8,2,4,-0.00223171918139612,0.00031817453857173263,0.0019384406889540282,2.489604612964085e-05,0.011155546063849471
0,1,2,-7,2,-6,-0.0007792523831311878,0.00036286766686157747,0.00042843196274696814,1.2047246477357785e-05,0.015460005946917484
0,2,2,-6,2,-4,-0.001005923918459338,0.00042843196274696814,0.0005948615457785714,1.7369590066201564e-05,0.01726729998905348
0,3,2,-6,2,-2,-0.0012493730934220405,0.00042843196274696814,0.0007958943667934111,-2.504676388166119e-05,0.020047465415681358
0,4,2,-6,2,0,-0.0014963771674694015,0.00042843196274696814,0.001084184424851423,1.6239220128989396e-05,0.010852357602095972
0,8,2,-6,2,5,-0.0024830482837053364,0.00042843196274696814,0.0020500032941760493,-4.613026782319084e-06,0.0018578079260848203
0,2,2,-5,2,-5,-0.001005923918459338,0.0005155621574068845,0.0005155621574068845,2.520039635443101e-05,0.02505199040602162
0,5,2,-5,2,1,-0.0017437048376520042,0.0005155621574068845,0.0012494666394183471,2.1323959173227564e-05,0.012229110519611487
0,6,2,-5,2,2,-0.0019873198889503313,0.0005155621574068845,0.0014516366897878896,-2.0121041755557026e-05,0.010124712114759049
0,7,2,-5,2,3,-0.00223171918139612,0.0005155621574068845,0.0016921634726612574,-2.3993551327977994e-05,0.010751151635918681
0,8,2,-5,2,4,-0.0024830482837053364,0.0005155621574068845,0.0019384406889540282,-2.904543734442381e-05,0.011697491963821447
0,3,2,-4,2,-3,-0.0012493730934220405,0.0005948615457785714,0.0006815973580812953,2.7085810437826267e-05,0.021679521177807717
0,4,2,-4,2,-1,-0.0014963771674694015,0.0005948615457785714,0.0009259419532751721,2.4426331584341933e-05,0.01632364628073718
0,4,2,-3,2,-2,-0.0014963771674694015,0.0006815973580812953,0.0007958943667934111,-1.888544259469522e-05,0.012620777037538831
0,5,2,-3,2,0,-0.0017437048376520042,0.0006815973580812953,0.001084184424851423,2.207694528071416e-05,0.012660941693802948
0,5,2,-2,2,-1,-0.0017437048376520042,0.0007958943667934111,0.0009259419532751721,-2.1868517583420975e-05,0.012541410169434497
0,7,2,-2,2,2,-0.00223171918139612,0.0007958943667934111,0.0014516366897878896,1.581187518518096e-05,0.007085064875989173
0,8,2,-2,2,3,-0.0024830482837053364,0.0007958943667934111,0.0016921634726612574,5.0095557493318e-06,0.0020175023507220226
0,6,2,-1,2,0,-0.0019873198889503313,0.0009259419532751721,0.001084184424851423,2.2806489176263947e-05,0.011476003084893369
0,8,2,1,2,1,-0.0024830482837053364,0.0012494666394183471,0.0012494666394183471,1.5884995131357823e-05,0.006397376658199087
2,-1,0,1,2,-22,-0.0009259419532751721,0.0007792523831311878,0.000126041501636018,-2.064806850796629e-05,0.022299527994094553
2,-1,0,1,2,-21,-0.0009259419532751721,0.0007792523831311878,0.00013134415362874819,-1.534541651523609e-05,0.01657276296959808
2,-1,0,1,2,-20,-0.0009259419532751721,0.0007792523831311878,0.00013862136883975213,-8.068201304232145e-06,0.008713506581804519
2,-1,0,1,2,-19,-0.0009259419532751721,0.0007792523831311878,0.00014673311162609193,4.354148210765959e-08,4.7023986712825724e-05
2,-1,0,1,2,-18,-0.0009259419532751721,0.0007792523831311878,0.00015352237664532017,6.832806501335894e-06,0.007379303289118077
2,-1,0,1,2,-17,-0.0009259419532751721,0.0007792523831311878,0.00015966188002164148,1.2972309877657155e-05,0.014009852163812729
2,-1,0,1,2,-16,-0.0009259419532751721,0.0007792523831311878,0.00017009192086238595,2.3402350718401644e-05,0.025274101292877608
2,0,0,1,2,-9,-0.001084184424851423,0.0007792523831311878,0.00029623166796397725,-8.700373756257871e-06,0.00802480976190944
2,0,0,1,2,-8,-0.001084184424851423,0.0007792523831311878,0.00031817453857173263,1.324249685149756e-05,0.01221424745454383
2,2,0,1,2,-3,-0.0014516366897878896,0.0007792523831311878,0.0006815973580812953,9.21305142459342e-06,0.006346664760822222
2,3,0,1,2,-1,-0.0016921634726612574,0.0007792523831311878,0.0009259419532751721,1.3030863745102598e-05,0.007700712109456553
2,5,0,1,2,1,-0.0020500032941760493,0.0007792523831311878,0.0012494666394183471,-2.1284271626514136e-05,0.010382554841244219
2,6,0,1,2,2,-0.002203300367582129,0.0007792523831311878,0.0014516366897878896,2.7588705336948835e-05,0.012521536211253981
2,7,0,1,2,3,-0.0024558287421887082,0.0007792523831311878,0.0016921634726612574,1.5587113603736727e-05,0.006346987204753139
2,1,0,2,2,-12,-0.0012494666394183471,0.001005923918459338,0.00022046137364355788,-2.308134731545124e-05,0.018472960051335256
2,1,0,2,2,-11,-0.0012494666394183471,0.001005923918459338,0.00024227473908961392,-1.2679818693951423e-06,0.0010148185068673897
2,1,0,2,2,-10,-0.0012494666394183471,0.001005923918459338,0.0002694435707506636,2.5900849791654504e-05,0.02072952488248257
2,2,0,2,2,-6,-0.0014516366897878896,0.001005923918459338,0.00042843196274696814,-1.728080858158336e-05,0.011904361954442194
2,3,0,2,2,-3,-0.0016921634726612574,0.001005923918459338,0.0006815973580812953,-4.642196120624095e-06,0.002743349679640192
2,4,0,2,2,-1,-0.0019384406889540282,0.001005923918459338,0.0009259419532751721,-6.5748172195180445e-06,0.003391807269102352
2,7,0,2,2,2,-0.0024558287421887082,0.001005923918459338,0.0014516366897878896,1.731866058519646e-06,0.0007052063642581832
2,2,0,3,2,-16,-0.0014516366897878896,0.0012493730934220405,0.00017009192086238595,-3.217167550346317e-05,0.02216234663245115
2,2,0,3,2,-15,-0.0014516366897878896,0.0012493730934220405,0.00018284447553458782,-1.941912083126135e-05,0.01337739736662266
2,2,0,3,2,-14,-0.0014516366897878896,0.0012493730934220405,0.00019649647868148708,-5.7671176843620935e-06,0.003972838193559832
2,2,0,3,2,-13,-0.0014516366897878896,0.0012493730934220405,0.00020631843938143438,4.054843015585154e-06,0.0027932905279334317
2,2,0,3,2,-12,-0.0014516366897878896,0.0012493730934220405,0.00022046137364355788,1.8197777277708738e-05,0.01253604114977816
2,3,0,3,2,-6,-0.0016921634726612574,0.0012493730934220405,0.00042843196274696814,-1.4358416492248581e-05,0.008485241954589155
2,4,0,3,2,-3,-0.0019384406889540282,0.0012493730934220405,0.0006815973580812953,-7.4702374506924445e-06,0.003853735372591329
2,5,0,3,2,-2,-0.0020500032941760493,0.0012493730934220405,0.0007958943667934111,-4.735833960597697e-06,0.002310159195378832
2,6,0,3,2,-1,-0.002203300367582129,0.0012493730934220405,0.0009259419532751721,-2.7985320884916197e-05,0.012701545961083326
2,3,0,4,2,-16,-0.0016921634726612574,0.0014963771674694015,0.00017009192086238595,-2.5694384329469876e-05,0.01518433930562302
2,3,0,4,2,-15,-0.0016921634726612574,0.0014963771674694015,0.00018284447553458782,-1.2941829657268054e-05,0.007648096573621519
2,3,0,4,2,-14,-0.0016921634726612574,0.0014963771674694015,0.00019649647868148708,7.101734896312016e-07,0.00041968373688761594
2,3,0,4,2,-13,-0.0016921634726612574,0.0014963771674694015,0.00020631843938143438,1.0532134189578449e-05,0.006224064258410337
