t_yr,E_P,E_Q,E_c,E_d
7.168712187282096,3.4091126383139733e-09,3.4091126383139733e-09,1.726957982796028e-07,2.239880267031442e-07
7.175678865792573,3.4091126383139733e-09,3.4091126383139733e-09,1.5437604009466177e-07,2.3013558558984155e-07
7.182645544303052,3.4091126383139733e-09,3.4091126383139733e-09,1.366007024722888e-07,2.3512582216119442e-07
7.18961222281353,3.4091126383139733e-09,3.4091126383139733e-09,1.1956515379109889e-07,2.388426846959791e-07
7.196578901324009,3.4091126383139733e-09,3.4091126383139733e-09,1.0344619596064976e-07,2.4119735296926853e-07
7.203545579834487,3.4091126383139733e-09,3.4091126383139733e-09,8.839558439496095e-08,2.4213276154966564e-07
7.210512258344965,3.4091126383139733e-09,3.4091126383139733e-09,7.453479049805108e-08,2.4162657985313196e-07
7.217478936855444,3.4091126383139733e-09,3.4091126383139733e-09,6.195138669349236e-08,2.3969238231771773e-07
7.224445615365921,3.4091126383139733e-09,3.4091126383139733e-09,5.069728918613588e-08,2.363789046151037e-07
7.2314122938764,3.4091126383139733e-09,3.4091126383139733e-09,4.078892192401474e-08,2.31767453430703e-07
7.238378972386878,3.4091126383139733e-09,3.4091126383139733e-09,3.2209193003348407e-08,2.2596770327133902e-07
7.245345650897356,3.4091126383139733e-09,3.4091126383139733e-09,2.491102144370546e-08,2.1911224801163446e-07
7.252312329407834,3.4091126383139733e-09,3.4091126383139733e-09,1.8822040324428684e-08,2.1135035820411702e-07
7.2592790079183125,3.4091126383139733e-09,3.4091126383139733e-09,1.3850040309778873e-08,2.0284142646716767e-07
7.266245686428792,3.4091126383139733e-09,3.4091126383139733e-09,9.888708503623501e-09,1.9374855913356377e-07
7.273212364939269,3.4091126383139733e-09,3.4091126383139733e-09,6.823255877927586e-09,1.842327042760298e-07
7.280179043449747,3.4091126383139733e-09,3.4091126383139733e-09,4.535598892773424e-09,1.7444760947367484e-07
7.287145721960226,3.4091126383139733e-09,3.4091126383139733e-09,2.908853420650582e-09,1.6453579224561975e-07
7.294112400470704,3.4091126383139733e-09,3.4091126383139733e-09,1.8309968953081164e-09,1.5462559855610762e-07
7.301079078981181,3.4091126383139733e-09,3.4091126383139733e-09,1.197645239899249e-09,1.4482933065605093e-07
7.30804575749166,3.4091126383139733e-09,3.4091126383139733e-09,9.139666077317066e-10,1.3524235285961257e-07
7.315012436002138,3.4091126383139733e-09,3.4091126383139733e-09,8.958097349902917e-10,1.2594303529519215e-07
7.321979114512617,3.4091126383139733e-09,3.4091126383139733e-09,1.0701601559587318e-09,1.1699336954294227e-07
7.328945793023095,3.4091126383139733e-09,3.4091126383139733e-09,1.3750545370193869e-09,1.084400846013216e-07
7.335912471533573,3.4091126383139733e-09,3.4091126383139733e-09,1.759085471106421e-09,1.0031610033149909e-07
7.342879150044052,3.4091126383139733e-09,3.4091126383139733e-09,2.180620369832752e-09,9.26421746910023e-08
7.349845828554529,3.4091126383139733e-09,3.4091126383139733e-09,2.6068425361978087e-09,8.542862542505346e-08
7.356812507065008,3.4091126383139733e-09,3.4091126383139733e-09,3.012703677579581e-09,7.867703319332337e-08
7.363779185575486,3.4091126383139733e-09,3.4091126383139733e-09,3.3798575004290387e-09,7.238185817724644e-08
7.370745864085964,3.4091126383139733e-09,3.4091126383139733e-09,3.6956255954527233e-09,6.653192476339188e-08
7.377712542596442,3.4091126383139733e-09,3.4091126383139733e-09,3.952030603445143e-09,6.11117477280441e-08
7.3846792211069205,3.4091126383139733e-09,3.4091126383139733e-09,4.144918178241698e-09,5.610268832957912e-08
7.3916458996174,3.4091126383139733e-09,3.4091126383139733e-09,4.2731786477842655e-09,5.148393992564179e-08
7.398612578127877,3.4091126383139733e-09,3.4091126383139733e-09,4.338071311559433e-09,4.723335063257605e-08
7.405579256638355,3.4091126383139733e-09,3.4091126383139733e-09,4.342648676327005e-09,4.3328095670702105e-08
7.412545935148834,3.4091126383139733e-09,3.4091126383139733e-09,4.291274223770522e-09,3.97452149241353e-08
7.419512613659312,3.4091126383139733e-09,3.4091126383139733e-09,4.189225099006591e-09,3.646203248634823e-08
7.426479292169789,3.4091126383139733e-09,3.4091126383139733e-09,4.042370059088711e-09,3.345647497978515e-08
7.4334459706802685,3.4091126383139733e-09,3.4091126383139733e-09,3.856912775644041e-09,3.070730465539045e-08
7.440412649190746,3.4091126383139733e-09,3.4091126383139733e-09,3.6391909104400856e-09,2.8194281990260582e-08
7.447379327701225,3.4091126383139733e-09,3.4091126383139733e-09,3.3955220411843285e-09,2.5898270952339357e-08
7.454346006211703,3.4091126383139733e-09,3.4091126383139733e-09,3.132088395180144e-09,2.38012984305871e-08
7.461312684722181,3.4091126383139733e-09,3.4091126383139733e-09,2.8548532777536765e-09,2.188657771284209e-08
7.46827936323266,3.4091126383139733e-09,3.4091126383139733e-09,2.5695030544638355e-09,2.01385043275883e-08
7.475246041743137,3.4091126383139733e-09,3.4091126383139733e-09,2.2814094330930194e-09,1.8542631204006215e-08
7.482212720253616,3.4091126383139733e-09,3.4091126383139733e-09,1.9956076739745615e-09,1.708562875326154e-08
7.489179398764094,3.4091126383139733e-09,3.4091126383139733e-09,1.7167870522641622e-09,1.5755234526613598e-08
7.496146077274572,3.4091126383139733e-09,3.4091126383139733e-09,1.4492906086070445e-09,1.4540196024669513e-08
7.50311275578505,3.4091126383139733e-09,3.4091126383139733e-09,1.197121749752024e-09,1.3430209574553563e-08
7.510079434295529,3.4091126383139733e-09,3.4091126383139733e-09,9.639557588618261e-10,1.2415857488080768e-08
7.517046112806008,3.4091126383139733e-09,3.4091126383139733e-09,7.531546985689598e-10,1.1488545094291097e-08
7.524012791316485,3.4091126383139733e-09,3.4091126383139733e-09,5.677844741228756e-10,1.0640439001512676e-08
7.530979469826963,3.4091126383139733e-09,3.4091126383139733e-09,4.106331471320441e-10,9.864407400861976e-09
7.537946148337442,3.4091126383139733e-09,3.4091126383139733e-09,2.842297881022528e-10,9.15396302680985e-09
7.54491282684792,3.4091126383139733e-09,3.4091126383139733e-09,1.9086333156341592e-10,8.503209226275722e-09
7.551879505358398,3.4091126383139733e-09,3.4091126383139733e-09,1.3260105553483245e-10,7.906789344404023e-09
7.5588461838688765,3.4091126383139733e-09,3.4091126383139733e-09,1.113064154918063e-10,7.359839438179022e-09
7.565812862379354,3.4091126383139733e-09,3.4091126383139733e-09,1.2865603641676992e-10,6.857944474753661e-09
7.572779540889833,3.4091126383139733e-09,3.4091126383139733e-09,1.8615575546101732e-10,6.397097840951209e-09
7.579746219400311,3.4091126383139733e-09,3.4091126383139733e-09,2.851556462415217e-10,5.973664079000893e-09
7.586712897910789,3.4091126383139733e-09,3.4091126383139733e-09,4.268639996223993e-10,5.584344705868317e-09
7.593679576421268,3.4091126383139733e-09,3.4091126383139733e-09,6.123602665442184e-10,5.226146955746805e-09
7.600646254931745,3.4091126383139733e-09,3.4091126383139733e-09,8.42606981714026e-10,4.896355220355729e-09
7.6076129334422244,3.4091126383139733e-09,3.4091126383139733e-09,1.1184607117408845e-09,4.592505050911736e-09
7.614579611952702,3.4091126383139733e-09,3.4091126383139733e-09,1.440682073536227e-09,4.312359505561466e-09
7.62154629046318,3.4091126383139733e-09,3.4091126383139733e-09,1.8099448768259337e-09,4.053887665433469e-09
7.628512968973658,3.4091126383139733e-09,3.4091126383139733e-09,2.2268444489117785e-09,3.815245144631754e-09
7.635479647484137,3.4091126383139733e-09,3.4091126383139733e-09,2.6919052004509187e-09,3.594756428603542e-09
7.642446325994616,3.4091126383139733e-09,3.4091126383139733e-09,3.205587487551319e-09,3.390898875516809e-09
7.649413004505093,3.4091126383139733e-09,3.4091126383139733e-09,3.768293829119505e-09,3.2022882414428256e-09
7.6563796830155715,3.4091126383139733e-09,3.4091126383139733e-09,4.3803745318268416e-09,3.027665587030295e-09
7.66334636152605,3.4091126383139733e-09,3.4091126383139733e-09,5.0421327734518615e-09,2.8658854399933646e-09
7.670313040036528,3.4091126383139733e-09,3.4091126383139733e-09,5.753829193179012e-09,2.7159050965660445e-09
7.677279718547006,3.4091126383139733e-09,3.4091126383139733e-09,6.5156860334416485e-09,2.5767749554232268e-09
7.684246397057485,3.4091126383139733e-09,3.4091126383139733e-09,7.327890873482013e-09,2.4476297844360406e-09
7.691213075567962,3.4091126383139733e-09,3.4091126383139733e-09,8.190599993916107e-09,2.3276808325685825e-09
7.698179754078441,3.4091126383139733e-09,3.4091126383139733e-09,9.103941406858844e-09,2.2162087047388492e-09
7.705146432588919,3.4091126383139733e-09,3.4091126383139733e-09,1.0068017583108415e-08,2.112556926023149e-09
7.712113111099398,3.4091126383139733e-09,3.4091126383139733e-09,1.1082907906003627e-08,2.0161261281840884e-09
7.719079789609876,3.4091126383139733e-09,3.4091126383139733e-09,1.2148670878621331e-08,1.9263687978517134e-09
7.726046468120353,3.4091126383139733e-09,3.4091126383139733e-09,1.3265346107650128e-08,1.842784531581094e-09
7.7330131466308325,3.4091126383139733e-09,3.4091126383139733e-09,1.4432956086324688e-08,1.7649157481726203e-09
7.73997982514131,3.4091126383139733e-09,3.4091126383139733e-09,1.565150779597193e-08,1.69234381350678e-09
7.746946503651788,3.4091126383139733e-09,3.4091126383139733e-09,1.692099414394045e-08,1.6246855374792499e-09
7.753913182162266,3.4091126383139733e-09,3.4091126383139733e-09,1.824139525383735e-08,1.5615900067396993e-09
7.760879860672745,3.4091126383139733e-09,3.4091126383139733e-09,1.961267962292027e-08,1.5027357202809863e-09
7.767846539183224,3.4091126383139733e-09,3.4091126383139733e-09,2.10348051593073e-08,1.447827998230642e-09
7.774813217693701,3.4091126383139733e-09,3.4091126383139733e-09,2.2507720110811072e-08,1.3965966375065425e-09
7.7817798962041795,3.4091126383139733e-09,3.4091126383139733e-09,2.4031363896075727e-08,1.3487937901173974e-09
7.788746574714658,3.4091126383139733e-09,3.4091126383139733e-09,2.5605667847336027e-08,1.304192042506755e-09
7.795713253225136,3.4091126383139733e-09,3.4091126383139733e-09,2.7230555873257337e-08,1.2625826766318539e-09
7.802679931735614,3.4091126383139733e-09,3.4091126383139733e-09,2.8905945049526896e-08,1.2237740952629154e-09
7.809646610246093,3.4091126383139733e-09,3.4091126383139733e-09,3.06317461441177e-08,1.1875903956789486e-09
7.81661328875657,3.4091126383139733e-09,3.4091126383139733e-09,3.240786408296042e-08,1.1538700775821149e-09
7.823579967267049,3.4091126383139733e-09,3.4091126383139733e-09,3.423419836189719e-08,1.1224648727658463e-09
7.8305466457775275,3.4091126383139733e-09,3.4091126383139733e-09,3.611064340942761e-08,1.093238684744173e-09
7.837513324288006,3.4091126383139733e-09,3.4091126383139733e-09,3.803708890478627e-08,1.0660666282083803e-09
7.844480002798484,3.4091126383139733e-09,3.4091126383139733e-09,4.0013420055010704e-08,1.040834159062006e-09
7.851446681308961,3.4091126383139733e-09,3.4091126383139733e-09,4.203951783452886e-08,1.0174362867064805e-09
7.858413359819441,3.4091126383139733e-09,3.4091126383139733e-09,4.4115259190314534e-08,9.957768610500807e-10
7.865380038329918,3.4091126383139733e-09,3.4091126383139733e-09,4.624051721499531e-08,9.757679275095353e-10
7.872346716840397,3.4091126383139733e-09,3.4091126383139733e-09,4.841516129055006e-08,9.573291441725653e-10
7.8793133953508745,3.4091126383139733e-09,3.4091126383139733e-09,5.063905720435655e-08,9.40387255507824e-10
7.886280073861353,3.4091126383139733e-09,3.4091126383139733e-09,5.291206723948869e-08,9.248756178684251e-10
7.893246752371832,3.4091126383139733e-09,3.4091126383139733e-09,5.523405024061093e-08,9.10733772482423e-10
7.900213430882309,3.4091126383139733e-09,3.4091126383139733e-09,5.760486165671981e-08,8.979070620805954e-10
7.907180109392788,3.4091126383139733e-09,3.4091126383139733e-09,6.002435356187485e-08,8.863462876958325e-10
7.914146787903266,3.4091126383139733e-09,3.4091126383139733e-09,6.249237465467165e-08,8.760074025493067e-10
7.921113466413744,3.4091126383139733e-09,3.4091126383139733e-09,6.500877023689818e-08,8.668512403224755e-10
7.928080144924222,3.4091126383139733e-09,3.4091126383139733e-09,6.757338217206238e-08,8.588432755724546e-10
7.935046823434701,3.4091126383139733e-09,3.4091126383139733e-09,7.018604882389631e-08,8.519534139828448e-10
7.942013501945178,3.4091126383139733e-09,3.4091126383139733e-09,7.284660497494135e-08,8.461558107586063e-10
7.948980180455657,3.4091126383139733e-09,3.4091126383139733e-09,7.555488172511185e-08,8.414287155715234e-10
7.9559468589661355,3.4091126383139733e-09,3.4091126383139733e-09,7.831070636998856e-08,8.377543427210488e-10
7.962913537476614,3.4091126383139733e-09,3.4091126383139733e-09,8.111390225845459e-08,8.351187653899886e-10
7.969880215987092,3.4091126383139733e-09,3.4091126383139733e-09,8.3964288629024e-08,8.335118330845865e-10
7.9768468944975695,3.4091126383139733e-09,3.4091126383139733e-09,8.686168042410638e-08,8.329271115662726e-10
7.983813573008049,3.4091126383139733e-09,3.4091126383139733e-09,8.980588808133608e-08,8.33361844737838e-10
7.990780251518526,3.4091126383139733e-09,3.4091126383139733e-09,9.27967173007879e-08,8.348169381497102e-10
7.997746930029005,3.4091126383139733e-09,3.4091126383139733e-09,9.583396878679801e-08,8.372969639674739e-10
8.004713608539483,3.4091126383139733e-09,3.4091126383139733e-09,9.891743796290456e-08,8.408101874215768e-10
8.01168028704996,3.4091126383139733e-09,3.4091126383139733e-09,1.0204691465819972e-07,8.453686149229101e-10
8.018646965560439,3.4091126383139733e-09,3.4091126383139733e-09,1.0522218276311603e-07,8.509880642155948e-10
8.025613644070917,3.4091126383139733e-09,3.4091126383139733e-09,1.0844301985255114e-07,8.576882571261994e-10
8.032580322581396,3.4091126383139733e-09,3.4091126383139733e-09,1.1170919677385852e-07,8.654929356299144e-10
8.039547001091874,3.4091126383139733e-09,3.4091126383139733e-09,1.1502047719699729e-07,8.744300021646867e-10
8.046513679602352,3.4091126383139733e-09,3.4091126383139733e-09,1.183766171238773e-07,8.845316853314247e-10
8.05348035811283,3.4091126383139733e-09,3.4091126383139733e-09,1.2177736435354974e-07,8.95834732299467e-10
8.060447036623309,3.4091126383139733e-09,3.4091126383139733e-09,1.2522245789952053e-07,9.083806294829776e-10
8.067413715133787,3.4091126383139733e-09,3.4091126383139733e-09,1.287116273551801e-07,9.222158533085116e-10
8.074380393644265,3.4091126383139733e-09,3.4091126383139733e-09,1.3224459220280892e-07,9.373921531062819e-10
8.081347072154744,3.4091126383139733e-09,3.4091126383139733e-09,1.3582106106117504e-07,9.539668684751516e-10
8.088313750665222,3.4091126383139733e-09,3.4091126383139733e-09,1.3944073086629406e-07,9.72003283773039e-10
8.0952804291757,3.4091126383139733e-09,3.4091126383139733e-09,1.431032859792507e-07,9.915710226572463e-10
8.102247107686178,3.4091126383139733e-09,3.4091126383139733e-09,1.4680839721442984e-07,1.0127464860353013e-09
8.109213786196657,3.4091126383139733e-09,3.4091126383139733e-09,1.5055572078082735e-07,1.035613337123924e-09
8.116180464707135,3.4091126383139733e-09,3.4091126383139733e-09,1.5434489712829796e-07,1.0602630377462194e-09
8.123147143217613,3.4091126383139733e-09,3.4091126383139733e-09,1.58175549689816e-07,1.0867954405058284e-09
8.13011382172809,3.4091126383139733e-09,3.4091126383139733e-09,1.620472835098827e-07,1.1153194419360659e-09
8.13708050023857,3.4091126383139733e-09,3.4091126383139733e-09,1.659596837482063e-07,1.1459537023338954e-09
8.144047178749048,3.4091126383139733e-09,3.4091126383139733e-09,1.6991231404661092e-07,1.178827438629808e-09
8.151013857259526,3.4091126383139733e-09,3.4091126383139733e-09,1.7390471474604742e-07,1.2140812972590355e-09
8.157980535770005,3.4091126383139733e-09,3.4091126383139733e-09,1.7793640093892613e-07,1.2518683148634062e-09
8.164947214280481,3.4091126383139733e-09,3.4091126383139733e-09,1.8200686034077527e-07,1.2923549755028265e-09
8.171913892790961,3.4091126383139733e-09,3.4091126383139733e-09,1.8611555096335416e-07,1.3357223738059186e-09
8.178880571301438,3.4091126383139733e-09,3.4091126383139733e-09,1.9026189856959936e-07,1.3821674947737683e-09
8.185847249811918,3.4091126383139733e-09,3.4091126383139733e-09,1.944452938885032e-07,1.4319046220070188e-09
8.192813928322394,3.4091126383139733e-09,3.4091126383139733e-09,1.98665089566341e-07,1.485166887228809e-09
8.199780606832872,3.4091126383139733e-09,3.4091126383139733e-09,2.0292059682740098e-07,1.5422079755665951e-09
8.206747285343353,3.4091126383139733e-09,3.4091126383139733e-09,2.0721108181477072e-07,1.6033040026909582e-09
8.213713963853829,3.4091126383139733e-09,3.4091126383139733e-09,2.1153576157964474e-07,1.6687555812914464e-09
8.220680642364309,3.4091126383139733e-09,3.4091126383139733e-09,2.1589379968232668e-07,1.7388900962413573e-09
8.227647320874786,3.4091126383139733e-09,3.4091126383139733e-09,2.2028430136654387e-07,1.8140642105127192e-09
8.234613999385264,3.4091126383139733e-09,3.4091126383139733e-09,2.247063082622226e-07,1.894666625449726e-09
8.241580677895742,3.4091126383139733e-09,3.4091126383139733e-09,2.2915879257051704e-07,1.9811211215977352e-09
8.24854735640622,3.4091126383139733e-09,3.4091126383139733e-09,2.3364065067594685e-07,2.073889909511403e-09
8.255514034916699,3.4091126383139733e-09,3.4091126383139733e-09,2.3815069612716202e-07,2.173477323051307e-09
8.262480713427177,3.4091126383139733e-09,3.4091126383139733e-09,2.426876519236965e-07,2.28043389006653e-09
8.269447391937655,3.4091126383139733e-09,3.4091126383139733e-09,2.472501420345667e-07,2.3953608193922318e-09
8.276414070448133,3.4091126383139733e-09,3.4091126383139733e-09,2.518366820723345e-07,2.518914948367625e-09
8.283380748958612,3.4091126383139733e-09,3.4091126383139733e-09,2.564456690326526e-07,2.651814197571931e-09
8.29034742746909,3.4091126383139733e-09,3.4091126383139733e-09,2.61075370010107e-07,2.7948435842946023e-09
8.297314105979568,3.4091126383139733e-09,3.4091126383139733e-09,2.657239097800022e-07,2.9488618523656756e-09
8.304280784490047,3.4091126383139733e-09,3.4091126383139733e-09,2.7038925712962794e-07,3.114808781803077e-09
8.311247463000525,3.4091126383139733e-09,3.4091126383139733e-09,2.7506920981927645e-07,3.293713245764006e-09
8.318214141511003,3.4091126383139733e-09,3.4091126383139733e-09,2.7976137803155217e-07,3.4867020863874135e-09
8.325180820021481,3.4091126383139733e-09,3.4091126383139733e-09,2.8446316615945627e-07,3.69500989536333e-09
8.33214749853196,3.4091126383139733e-09,3.4091126383139733e-09,2.8917175275900737e-07,3.919989784191758e-09
8.339114177042438,3.4091126383139733e-09,3.4091126383139733e-09,2.9388406850786716e-07,4.163125236955016e-09
8.346080855552916,3.4091126383139733e-09,3.4091126383139733e-09,2.98596771966571e-07,4.426043146850967e-09
8.353047534063395,3.4091126383139733e-09,3.4091126383139733e-09,3.0330622292074794e-07,4.710528147504007e-09
8.360014212573873,3.4091126383139733e-09,3.4091126383139733e-09,3.0800845308598307e-07,5.018538355843692e-09
8.366980891084351,3.4091126383139733e-09,3.4091126383139733e-09,3.1269913396209683e-07,5.352222631899983e-09
8.37394756959483,3.4091126383139733e-09,3.4091126383139733e-09,3.173735415570734e-07,5.713939494897647e-09
8.380914248105308,3.4091126383139733e-09,3.4091126383139733e-09,3.2202651768964533e-07,6.106277822349515e-09
8.387880926615786,3.4091126383139733e-09,3.4091126383139733e-09,3.2665242762514435e-07,6.53207945625317e-09
8.394847605126264,3.4091126383139733e-09,3.4091126383139733e-09,3.312451137867402e-07,6.994463835063785e-09
8.401814283636742,3.4091126383139733e-09,3.4091126383139733e-09,3.357978451917875e-07,7.49685477988004e-09
8.40878096214722,3.4091126383139733e-09,3.4091126383139733e-09,3.4030326227291145e-07,8.04300956115017e-09
8.415747640657697,3.4091126383139733e-09,3.4091126383139733e-09,3.4475331686612287e-07,8.637050326452312e-09
8.422714319168177,3.4091126383139733e-09,3.4091126383139733e-09,3.4913920725451275e-07,9.2834978868323e-09
8.429680997678654,3.4091126383139733e-09,3.4091126383139733e-09,3.5345130771668697e-07,9.987308002456494e-09
8.436647676189134,3.4091126383139733e-09,3.4091126383139733e-09,3.5767909255395907e-07,1.0753910068227223e-08
8.44361435469961,3.4091126383139733e-09,3.4091126383139733e-09,3.6181105459087085e-07,1.1589248094269551e-08
8.450581033210089,3.4091126383139733e-09,3.4091126383139733e-09,3.658346181103312e-07,1.249982378375237e-08
8.457547711720569,3.4091126383139733e-09,3.4091126383139733e-09,3.697360461426841e-07,1.3492741446200773e-08
8.464514390231045,3.4091126383139733e-09,3.4091126383139733e-09,3.7350034232622084e-07,1.4575754320804238e-08
8.471481068741525,3.4091126383139733e-09,3.4091126383139733e-09,3.7711114874173574e-07,1.5757311404062397e-08
8.478447747252002,3.4091126383139733e-09,3.4091126383139733e-09,3.805506393808891e-07,1.704660420627168e-08
8.48541442576248,3.4091126383139733e-09,3.4091126383139733e-09,3.837994111018277e-07,1.845361206689036e-08
8.492381104272958,3.4091126383139733e-09,3.4091126383139733e-09,3.86836373676323e-07,1.998914449518748e-08
8.499347782783437,3.4091126383139733e-09,3.4091126383139733e-09,3.8963864087861693e-07,2.1664878617966158e-08
8.506314461293917,3.4091126383139733e-09,3.4091126383139733e-09,3.921814257792331e-07,2.3493389171911973e-08
8.513281139804395,3.4091126383139733e-09,3.4091126383139733e-09,3.9443794376316645e-07,2.5488167981964968e-08
8.520247818314871,3.4091126383139733e-09,3.4091126383139733e-09,3.9637932794136484e-07,2.766362911496591e-08
8.52721449682535,3.4091126383139733e-09,3.4091126383139733e-09,3.979745627724566e-07,3.003509508948153e-08
8.534181175335828,3.4091126383139733e-09,3.4091126383139733e-09,3.991904427762801e-07,3.261875866104042e-08
8.541147853846308,3.4091126383139733e-09,3.4091126383139733e-09,3.9999156504248837e-07,3.5431613638551174e-08
8.548114532356784,3.4091126383139733e-09,3.4091126383139733e-09,4.003403653145154e-07,3.849134723335668e-08
8.555081210867263,3.4091126383139733e-09,3.4091126383139733e-09,4.0019720961799993e-07,4.1816185275918406e-08
8.562047889377741,3.4091126383139733e-09,3.4091126383139733e-09,3.9952055457248624e-07,4.542468069015888e-08
8.56901456788822,3.4091126383139733e-09,3.4091126383139733e-09,3.98267191871838e-07,4.933543461537806e-08
8.5759812463987,3.4091126383139733e-09,3.4091126383139733e-09,3.963925932121374e-07,5.356673901439382e-08
8.582947924909176,3.4091126383139733e-09,3.4091126383139733e-09,3.9385137355273664e-07,5.8136129323950454e-08
8.589914603419654,3.4091126383139733e-09,3.4091126383139733e-09,3.9059789082594933e-07,6.30598361267662e-08
8.596881281930132,3.4091126383139733e-09,3.4091126383139733e-09,3.865869998164694e-07,6.835212613176905e-08
8.60384796044061,3.4091126383139733e-09,3.4091126383139733e-09,3.8177497625025145e-07,7.402452525506495e-08
8.610814638951087,3.4091126383139733e-09,3.4091126383139733e-09,3.761206233680755e-07,8.008492057530345e-08
8.617781317461567,3.4091126383139733e-09,3.4091126383139733e-09,3.695865676880512e-07,8.653654394078566e-08
8.624747995972045,3.4091126383139733e-09,3.4091126383139733e-09,3.6214074305311646e-07,9.33768476695813e-08
8.631714674482524,3.4091126383139733e-09,3.4091126383139733e-09,3.537580484517903e-07,1.0059629389161434e-07
8.638681352993002,3.4091126383139733e-09,3.4091126383139733e-09,3.444221542044697e-07,1.081770910362136e-07
8.645648031503478,3.4091126383139733e-09,3.4091126383139733e-09,3.3412740803938656e-07,1.1609192646869969e-07
8.652614710013959,3.4091126383139733e-09,3.4091126383139733e-09,3.228807795800881e-07,1.243027606651142e-07
8.659581388524437,3.4091126383139733e-09,3.4091126383139733e-09,3.107037519593434e-07,1.3275976480176282e-07
8.666548067034915,3.4091126383139733e-09,3.4091126383139733e-09,2.976340514599927e-07,1.4140049982629225e-07
8.673514745545392,3.4091126383139733e-09,3.4091126383139733e-09,2.837270871453354e-07,1.501494464140941e-07
8.68048142405587,3.4091126383139733e-09,3.4091126383139733e-09,2.690569556043506e-07,1.5891800197260955e-07
8.68744810256635,3.4091126383139733e-09,3.4091126383139733e-09,2.5371686260005246e-07,1.6760505683808795e-07
8.694414781076828,3.4091126383139733e-09,3.4091126383139733e-09,2.3781881921121738e-07,1.7609824682082187e-07
8.701381459587306,3.4091126383139733e-09,3.4091126383139733e-09,2.2149249482625367e-07,1.842759495806676e-07
8.708348138097783,3.4091126383139733e-09,3.4091126383139733e-09,2.0488314657361992e-07,1.9201004965985516e-07
8.715314816608261,3.4091126383139733e-09,3.4091126383139733e-09,1.8814860476531557e-07,1.9916943677361371e-07
8.722281495118741,3.4091126383139733e-09,3.4091126383139733e-09,1.714553629507049e-07,2.0562413619711328e-07
8.72924817362922,3.4091126383139733e-09,3.4091126383139733e-09,1.5497390436917065e-07,2.1124989802274192e-07
8.736214852139696,3.4091126383139733e-09,3.4091126383139733e-09,1.3887347155781994e-07,2.159330059976338e-07
8.743181530650174,3.4091126383139733e-09,3.4091126383139733e-09,1.2331656522111917e-07,2.1957501279685064e-07
8.750148209160653,3.4091126383139733e-09,3.4091126383139733e-09,1.084534993288841e-07,2.2209708195746954e-07
8.757114887671133,3.4091126383139733e-09,3.4091126383139733e-09,9.441736721366491e-08,2.2344361786729515e-07
8.764081566181611,3.4091126383139733e-09,3.4091126383139733e-09,8.131975400831119e-08,2.2358490062641645e-07
8.771048244692087,3.4091126383139733e-09,3.4091126383139733e-09,6.924748459787543e-08,2.225185145893522e-07
8.778014923202566,3.4091126383139733e-09,3.4091126383139733e-09,5.826060992234254e-08,2.2026945184439356e-07
8.784981601713044,3.4091126383139733e-09,3.4091126383139733e-09,4.839173376762817e-08,2.1688888158176443e-07
8.791948280223524,3.4091126383139733e-09,3.4091126383139733e-09,3.9646668299731023e-08,2.1245169043513884e-07
8.798914958734,3.4091126383139733e-09,3.4091126383139733e-09,3.2006299612624416e-08,2.0705299241265337e-07
8.805881637244479,3.4091126383139733e-09,3.4091126383139733e-09,2.5429456531888147e-08,2.008038827278195e-07
8.812848315754957,3.4091126383139733e-09,3.4091126383139733e-09,1.9856513895674377e-08,1.938267511625683e-07
8.819814994265435,3.4091126383139733e-09,3.4091126383139733e-09,1.521343385083182e-08,1.8625047611012683e-07
8.826781672775915,3.4091126383139733e-09,3.4091126383139733e-09,1.1415951055666501e-08,1.7820579692927718e-07
8.833748351286392,3.4091126383139733e-09,3.4091126383139733e-09,8.373638340334662e-09,1.698211124052452e-07
8.84071502979687,3.4091126383139733e-09,3.4091126383139733e-09,5.993638332912231e-09,1.6121888800077684e-07
8.847681708307348,3.4091126383139733e-09,3.4091126383139733e-09,4.1839072390498515e-09,1.5251278357722579e-07
8.854648386817827,3.4091126383139733e-09,3.4091126383139733e-09,2.8558788063823373e-09,1.4380554503333324e-07
8.861615065328303,3.4091126383139733e-09,3.4091126383139733e-09,1.9265140665203034e-09,1.35187643550719e-07
8.868581743838783,3.4091126383139733e-09,3.4091126383139733e-09,1.3197504605648507e-09,1.267366006040923e-07
8.875548422349262,3.4091126383139733e-09,3.4091126383139733e-09,9.673998539481378e-10,1.1851690542217927e-07
8.88251510085974,3.4091126383139733e-09,3.4091126383139733e-09,8.095685382058539e-10,1.1058041426771766e-07
8.889481779370218,3.4091126383139733e-09,3.4091126383139733e-09,7.946844679742646e-10,1.0296711640922929e-07
8.896448457880695,3.4091126383139733e-09,3.4091126383139733e-09,8.792197296076716e-10,9.570615629292668e-08
8.903415136391175,3.4091126383139733e-09,3.4091126383139733e-09,1.0271919618337503e-09,8.881701248779596e-08
8.910381814901653,3.4091126383139733e-09,3.4091126383139733e-09,1.2095195001769373e-09,8.231074949786228e-08
8.917348493412131,3.4091126383139733e-09,3.4091126383139733e-09,1.4032935211357953e-09,7.619127494186182e-08
8.924315171922608,3.4091126383139733e-09,3.4091126383139733e-09,1.591018073493005e-09,7.04565512210251e-08
8.931281850433086,3.4091126383139733e-09,3.4091126383139733e-09,1.7598568434464068e-09,6.509972586648809e-08
