l_a,n_a,m_a,l_b,n_b,m_b,l_c,n_c,m_c,omega_a,omega_b,omega_c,delta,kappa,refine,max_abs_n,abs_kappa,mu
0,13,0,1,-12,-1,1,12,1,-0.0036476888013760762,0.0001317052176195001,0.003499927798231137,-1.605578552543903e-05,-0.7259447607662539,1,13,0.7259447607662539,137.93313354222641
0,13,0,1,-12,0,1,12,0,-0.0036476888013760762,0.0001317052176195001,0.003499927798231137,-1.605578552543903e-05,0.7259447607662539,1,13,0.7259447607662539,137.93313354222641
0,13,0,1,-12,1,1,12,-1,-0.0036476888013760762,0.0001317052176195001,0.003499927798231137,-1.605578552543903e-05,-0.7259447607662539,1,13,0.7259447607662539,137.93313354222641
0,14,0,1,-12,-1,1,13,1,-0.003913251472813672,0.0001317052176195001,0.003765557199999308,-1.5989055194863978e-05,-0.7127392205090647,1,14,0.7127392205090647,134.92096276653407
0,14,0,1,-12,0,1,13,0,-0.003913251472813672,0.0001317052176195001,0.003765557199999308,-1.5989055194863978e-05,0.7127392205090647,1,14,0.7127392205090647,134.92096276653407
0,14,0,1,-12,1,1,13,-1,-0.003913251472813672,0.0001317052176195001,0.003765557199999308,-1.5989055194863978e-05,-0.7127392205090647,1,14,0.7127392205090647,134.92096276653407
0,15,0,1,-12,-1,1,14,1,-0.004178287363000028,0.0001317052176195001,0.004030932427920738,-1.5649717459789887e-05,-0.7067848447194276,1,15,0.7067848447194276,134.1845214666778
0,15,0,1,-12,0,1,14,0,-0.004178287363000028,0.0001317052176195001,0.004030932427920738,-1.5649717459789887e-05,0.7067848447194276,1,15,0.7067848447194276,134.1845214666778
0,15,0,1,-12,1,1,14,-1,-0.004178287363000028,0.0001317052176195001,0.004030932427920738,-1.5649717459789887e-05,-0.7067848447194276,1,15,0.7067848447194276,134.1845214666778
0,16,0,1,-12,-1,1,15,1,-0.004442519754188167,0.0001317052176195001,0.004295690809337045,-1.5123727231621843e-05,-0.7054515548501838,1,16,0.7054515548501838,136.31992250475938
0,16,0,1,-12,0,1,15,0,-0.004442519754188167,0.0001317052176195001,0.004295690809337045,-1.5123727231621843e-05,0.7054515548501838,1,16,0.7054515548501838,136.31992250475938
0,16,0,1,-12,1,1,15,-1,-0.004442519754188167,0.0001317052176195001,0.004295690809337045,-1.5123727231621843e-05,-0.7054515548501838,1,16,0.7054515548501838,136.31992250475938
