                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                               "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.6.1"                                 "CRMATH"                               "20260811"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62 
                                      30                                     6431                  1.1818815689988481E-002                 -2.7037438646188803E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1032479503762013E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1032479503762013E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1772076512994882E+000                  6.6495514199596008E-008                 -7.1772076512994882E+000                 -9.8999999999999986E+001                 -2.2878279670462568E+001                 -7.1772076512994882E+000                  6.6495514199596008E-008                 -7.1772076512995078E+000                 -2.0525128827560543E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857505509008739E+000                  1.2302176649370846E+000                  7.6626089153129229E-001                  3.2479685250627548E+000                  0.0000000000000000E+000                  1.3586762603429682E+001                 -1.0070961947399459E+000                  6.4665412985674262E+000                  6.2126215834116716E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777180414367664E-001                  1.3616577062155150E-001 
                                      31                                     6431                  1.4192578827986177E-002                 -2.6245626185712552E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1035643773910169E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1035643773910169E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1765562509361711E+000                  6.6595325973636708E-008                 -7.1765562509361702E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1765562509361711E+000                  6.6595325973636708E-008                 -7.1765562509361898E+000                 -2.0525128774658310E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857501667649921E+000                  1.2302160572954692E+000                  7.6626085598224747E-001                  3.2479685961608444E+000                  0.0000000000000000E+000                  1.3586762609440164E+001                 -1.0070961902349513E+000                  6.4665413000720156E+000                  6.2126215834036247E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777191560176740E-001                  1.3616578734026510E-001 
                                      32                                     6431                  1.7041094593583411E-002                 -2.5453813725236305E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1038530901265184E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1038530901265184E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1757838114784187E+000                  6.6713878323050907E-008                 -7.1757838114784196E+000                 -9.8999999999999986E+001                 -2.1878279670462568E+001                 -7.1757838114784187E+000                  6.6713878323050907E-008                 -7.1757838114784391E+000                 -2.0525128711084516E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857498889889362E+000                  1.2302148845146201E+000                  7.6626082514393457E-001                  3.2479686578374700E+000                  0.0000000000000000E+000                  1.3586762616659632E+001                 -1.0070961848248130E+000                  6.4665413018802314E+000                  6.2126215833939491E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777201229015647E-001                  1.3616580184352348E-001 
                                      33                                     6431                  2.0459313512300091E-002                 -2.4662001264760058E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1040047634860856E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1040047634860856E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1748698536696685E+000                  6.6854423220845508E-008                 -7.1748698536696685E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1748698536696685E+000                  6.6854423220845508E-008                 -7.1748698536696871E+000                 -2.0525128634683856E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857496875219251E+000                  1.2302140245224829E+000                  7.6626079808188796E-001                  3.2479687119615632E+000                  0.0000000000000000E+000                  1.3586762625331414E+001                 -1.0070961783275585E+000                  6.4665413040533988E+000                  6.2126215833823184E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777209713870044E-001                  1.3616581457080507E-001 
                                      34                                     6431                  2.4561176214760106E-002                 -2.3870188804283812E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1041201256635262E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1041201256635262E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1737912217696440E+000                  6.7020672022219689E-008                 -7.1737912217696431E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1737912217696440E+000                  6.7020672022219689E-008                 -7.1737912217696627E+000                 -2.0525128542884172E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857495407341125E+000                  1.2302133892423142E+000                  7.6626077401742920E-001                  3.2479687600904810E+000                  0.0000000000000000E+000                  1.3586762635746487E+001                 -1.0070961705254691E+000                  6.4665413066647126E+000                  6.2126215833683340E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777217258881349E-001                  1.3616582588832202E-001 
                                      35                                     6431                  2.9483411457712130E-002                 -2.3078376343807561E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1042932665910116E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1042932665910116E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1725220351419106E+000                  6.7216820391766709E-008                 -7.1725220351419106E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1725220351419106E+000                  6.7216820391766709E-008                 -7.1725220351419292E+000                 -2.0525128432593696E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857494329815439E+000                  1.2302129147739043E+000                  7.6626075228836188E-001                  3.2479688035486154E+000                  0.0000000000000000E+000                  1.3586762648254428E+001                 -1.0070961611570211E+000                  6.4665413098021638E+000                  6.2126215833515264E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777224071669971E-001                  1.3616583610750496E-001 
                                      36                                     6431                  3.5390093749254552E-002                 -2.2286563883331314E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043568037237143E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043568037237143E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1710337644229298E+000                  6.7447558824669922E-008                 -7.1710337644229298E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1710337644229298E+000                  6.7447558824669922E-008                 -7.1710337644229494E+000                 -2.0525128300081253E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857493533804080E+000                  1.2302125564618507E+000                  7.6626073233460590E-001                  3.2479688434561274E+000                  0.0000000000000000E+000                  1.3586762663276318E+001                 -1.0070961499074300E+000                  6.4665413135719634E+000                  6.2126215833313247E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777230327839620E-001                  1.3616584549175942E-001 
                                      37                                     6431                  4.2478112499105471E-002                 -2.1494751422855067E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043306960004151E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043306960004151E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1692954761920333E+000                  6.7718062486195771E-008                 -7.1692954761920333E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1692954761920333E+000                  6.7718062486195771E-008                 -7.1692954761920529E+000                 -2.0525128140896690E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857492944327594E+000                  1.2302122833306939E+000                  7.6626071366432513E-001                  3.2479688807966891E+000                  0.0000000000000000E+000                  1.3586762681315379E+001                 -1.0070961364002045E+000                  6.4665413181007514E+000                  6.2126215833070464E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777236181597276E-001                  1.3616585427239591E-001 
                                      38                                     6431                  5.0983734998926555E-002                 -2.0702938962378816E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043401934392838E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043401934392838E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1672742894735366E+000                  6.8033953763251900E-008                 -7.1672742894735357E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1672742894735366E+000                  6.8033953763251900E-008                 -7.1672742894735553E+000                 -2.0525127949683696E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857492504518805E+000                  1.2302120717102716E+000                  7.6626069581587197E-001                  3.2479689164935954E+000                  0.0000000000000000E+000                  1.3586762702976738E+001                 -1.0070961201828010E+000                  6.4665413235409908E+000                  6.2126215832778742E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777241777684836E-001                  1.3616586266652725E-001 
                                      39                                     6431                  6.1190481998711868E-002                 -1.9911126501902570E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043426478775085E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1043426478775085E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1649360829546165E+000                  6.8401230899954843E-008                 -7.1649360829546165E+000                 -9.8999999999999986E+001                 -2.2577249674798587E+001                 -7.1649360829546165E+000                  6.8401230899954843E-008                 -7.1649360829546360E+000                 -2.0525127720004178E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857492178282403E+000                  1.2302119063356791E+000                  7.6626067837585543E-001                  3.2479689513736285E+000                  0.0000000000000000E+000                  1.3586762728987351E+001                 -1.0070961007116730E+000                  6.4665413300759518E+000                  6.2126215832428178E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777247245714199E-001                  1.3616587086857129E-001 
                                      40                                     6431                  7.3438578398454232E-002                 -1.9119314041426323E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1042848960065902E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1042848960065902E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1622464731919786E+000                  6.8826157948844558E-008                 -7.1622464731919786E+000                 -9.8999999999999986E+001                 -2.2276219679134606E+001                 -7.1622464731919786E+000                  6.8826157948844558E-008                 -7.1622464731919973E+000                 -2.0525127444123402E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491936157496E+000                  1.2302117745498138E+000                  7.6626066090790423E-001                  3.2479689863095307E+000                  0.0000000000000000E+000                  1.3586762760220285E+001                 -1.0070960773341358E+000                  6.4665413379258441E+000                  6.2126215832007003E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777252722502288E-001                  1.3616587908375344E-001 
                                      41                                     6431                  8.8136294078145078E-002                 -1.8327501580950074E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1041888031528349E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1041888031528349E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1591720562912071E+000                  6.9315114297784914E-008                 -7.1591720562912071E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1591720562912071E+000                  6.9315114297784914E-008                 -7.1591720562912258E+000                 -2.0525127112743963E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491756315484E+000                  1.2302116667183980E+000                  7.6626064296059904E-001                  3.2479690222041411E+000                  0.0000000000000000E+000                  1.3586762797724480E+001                 -1.0070960492662147E+000                  6.4665413473554203E+000                  6.2126215831500842E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777258349584322E-001                  1.3616588752437647E-001 
                                      42                                     6431                  1.0577355289377408E-001                 -1.7535689120473825E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1040828575782274E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1040828575782274E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1556818726584126E+000                  6.9874405735228841E-008                 -7.1556818726584126E+000                 -9.8999999999999986E+001                 -2.2577249674798587E+001                 -7.1556818726584126E+000                  6.9874405735228841E-008                 -7.1556818726584313E+000                 -2.0525126714680681E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491625369518E+000                  1.2302115765706625E+000                  7.6626062407592432E-001                  3.2479690599734905E+000                  0.0000000000000000E+000                  1.3586762842760894E+001                 -1.0070960155657829E+000                  6.4665413586832354E+000                  6.2126215830892673E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777264270563496E-001                  1.3616589640584523E-001 
                                      43                                     6431                  1.2693826347252890E-001                 -1.6743876659997579E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1038950496981113E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1038950496981113E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1517490059917588E+000                  7.0510045350908047E-008                 -7.1517490059917588E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1517490059917588E+000                  7.0510045350908047E-008                 -7.1517490059917774E+000                 -2.0525126236481078E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491530051187E+000                  1.2302114977485370E+000                  7.6626060372852833E-001                  3.2479691006682825E+000                  0.0000000000000000E+000                  1.3586762896845297E+001                 -1.0070959751007165E+000                  6.4665413722926193E+000                  6.2126215830161680E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777270650155251E-001                  1.3616590597523287E-001 
                                      44                                     6431                  1.5233591616703465E-001                 -1.5952064199521330E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1036340741023550E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1036340741023550E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1473522128514846E+000                  7.1227514064120333E-008                 -7.1473522128514837E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1473522128514846E+000                  7.1227514064120333E-008                 -7.1473522128515024E+000                 -2.0525125661935405E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491463227885E+000                  1.2302114262753394E+000                  7.6626058135658937E-001                  3.2479691454121604E+000                  0.0000000000000000E+000                  1.3586762961802837E+001                 -1.0070959265087061E+000                  6.4665413886459868E+000                  6.2126215829283016E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777277664509770E-001                  1.3616591649676466E-001 
                                      45                                     6431                  1.8281309940044158E-001                 -1.5160251739045081E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1031920021306913E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1031920021306913E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1424775105392024E+000                  7.2031505099310759E-008                 -7.1424775105392024E+000                 -9.8999999999999986E+001                 -2.2577249674798587E+001                 -7.1424775105392024E+000                  7.2031505099310759E-008                 -7.1424775105392202E+000                 -2.0525124971551264E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491417907813E+000                  1.2302113580570706E+000                  7.6626055631146983E-001                  3.2479691955023995E+000                  0.0000000000000000E+000                  1.3586763039830112E+001                 -1.0070958681511082E+000                  6.4665414083007704E+000                  6.2126215828226428E-001                  8.5000200040880947E-001                  1.2966660757481654E+000                  6.9999999999999996E-001                  2.7997020236474890E-001                  3.5011630156384652E-003                  8.5724019738533126E-003                  3.5011630156384708E-003                  8.5724019738532987E-003                  1.5399999999999887E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777285516996831E-001                  1.3616592827549523E-001 
                                      46                                     6431                  2.1938571928052988E-001                 -1.4368439278568834E+000                  2.2000000000000002E+000                  3.3640928591182877E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1022539826735186E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999685420060E-001                  3.1022539826735186E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1371197201324925E+000                  7.2925645148576074E-008                 -7.1371197201324925E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.1371197201324925E+000                  7.2925645148576074E-008                 -7.1371197201325103E+000                 -2.0525124141906989E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6857491389973562E+000                  1.2302112899710573E+000                  7.6626052785531418E-001                  3.2479692524147108E+000                  0.0000000000000000E+000                  1.3586763133573704E+001                 -1.0070957980551218E+000                  6.4665414319300725E+000                  6.2126215826955511E-001                  8.5000200040880936E-001                  1.2966660757481647E+000                  6.9999999999999984E-001                  2.7997020236474884E-001                  3.5011630156384639E-003                  8.5724019738533108E-003                  3.5011630156384700E-003                  8.5724019738532987E-003                  1.5399999999999809E+000                  6.1593444520244589E-001                                        0                                        2                  9.0777294438959233E-001                  1.3616594165843884E-001 
